key_point_id_1,key_point_id_2,evidence_id_1,evidence_id_2,evidence_1,evidence_2,topic,source_1,source_2,argument,stance_1,stance_2,label_1,label_2
kp_12_1,kp_12_1,evi_12_10,evi_12_8,"A report by the Congressional Research Service in 2009 found that private military companies often provide specialized training programs to their personnel, allowing them to stay ahead of the curve in terms of the latest tactics and techniques.","A report by the RAND Corporation in 2013 found that private military companies often invest in advanced technology, allowing them to stay ahead of their competitors and provide more effective services.",We should ban private military companies,https://fas.org/sgp/crs/natsec/RL32492.pdf,https://www.rand.org/pubs/monographs/MG1203.html,Private military companies are well-trained/better equipped,-1.0,-1.0,1.0,1.0
kp_12_2,kp_12_2,evi_12_16,evi_12_17,A study published in the journal Defense and Security Analysis in 2011 found that private military companies can provide access to specialized skills and expertise that may not be available in the regular army.,"A report by the RAND Corporation in 2013 found that private military companies can offload non-core tasks, such as security and support, from regular army personnel, allowing them to focus on their primary mission.",We should ban private military companies,https://www.tandfonline.com/doi/abs/10.1080/14751798.2011.564688,https://www.rand.org/pubs/monographs/MG1203.html,"Private military companies can supplement regular armies in specific tasks that armies cannot, or do not want, to do",-1.0,-1.0,1.0,1.0
kp_12_8,kp_12_8,evi_12_49,evi_12_48,"A study published in the Journal of Military Ethics in 2009 found that private military companies can face a conflict of interest if they have loyalty to multiple countries, potentially leading to a lack of trust in their actions.",A report by the Congressional Research Service in 2012 found that private military companies can prioritize their contractual obligations to their client over their loyalty to the country they are operating in.,We should ban private military companies,https://journals.sagepub.com/doi/abs/10.1177/0967339209336689,https://fas.org/sgp/crs/natsec/RL33355.pdf,Private military companies cannot be trusted to be loyal to the hiring country,1.0,1.0,1.0,1.0
kp_12_3,kp_12_3,evi_12_19,evi_12_23,"A report by the Heritage Foundation in 2010 found that private military companies can provide more efficient use of resources, reducing the overall cost of military operations and allowing for a greater focus on safety.","A report by the Heritage Foundation in 2010 found that private military companies can provide support services, such as logistics and communications, improving overall safety by freeing up regular army personnel to focus on other tasks.",We should ban private military companies,https://www.heritage.org/defense/report/the-role-private-military-companies-future-warfare,https://www.heritage.org/defense/report/the-role-private-military-companies-future-warfare,Private military companies increase safety,-1.0,-1.0,1.0,1.0
kp_12_5,kp_12_5,evi_12_31,evi_12_30,"A study published in the journal International Affairs in 2010 found that private military companies often operate with limited accountability, making it difficult to hold them responsible for actions taken in pursuit of profit.","A report by Human Rights Watch in 2006 found that private military companies often prioritize profit over other considerations, including ethical and legal considerations.",We should ban private military companies,https://academic.oup.com/ia/article/86/4/829/587775,https://www.hrw.org/report/2006/02/20/war-profiteers/unchecked-private-security-forces-endanger-iraq-mission,Private military companies main interest is profit,1.0,1.0,1.0,1.0
kp_12_6,kp_12_6,evi_12_36,evi_12_41,"A report by the Project on Government Oversight in 2008 found that private military companies have a financial incentive to prolong conflicts, as they profit from their continued involvement.",A report by the Congressional Research Service in 2009 found that the lack of accountability surrounding private military companies can lead to actions that prolong and escalate conflicts.,We should ban private military companies,https://pogoarchives.org/m/co/co08-001.pdf,https://fas.org/sgp/crs/natsec/RL32492.pdf,"Private military companies solicit engaging, or prolonging, conflict",1.0,1.0,1.0,1.0
kp_13_0,kp_13_0,evi_13_3,evi_13_5,A report by the Drama Teachers Association of America in 2011 found that some children and young people have a natural talent for acting and may pursue this as a career due to their abilities.,A report by the American Psychological Association in 2010 found that acting can provide a way for children and young people to express their emotions and can contribute to their desire to pursue a career in the performing arts.,We should ban the use of child actors,https://dramateachers.org/wp-content/uploads/2011/02/Dramatic-Instructor-Spring-2011.pdf,https://www.apa.org/research/action/speaking-of-psychology/dramatic-expression.pdf,Acting may be the child's dream,-1.0,-1.0,1.0,1.0
kp_13_5,kp_13_5,evi_13_32,evi_13_36,"A study published in the Journal of Education and Practice in 2013 found that child performers often miss school or receive inadequate education, leading to a lack of basic skills and knowledge.","A report by the American Psychological Association in 2017 found that child performers may experience high levels of stress and pressure, leading to negative outcomes for their physical and mental health.",We should ban the use of child actors,https://www.iiste.org/Journals/index.php/JEP/article/view/4145,https://www.apa.org/news/press/releases/2017/08/child-performers,Being a performer harms the child's education,1.0,1.0,1.0,1.0
kp_13_9,kp_13_9,evi_13_67,evi_13_71,"A study published in the Journal of Adolescence in 2012 found that child performers are often subject to labor violations, including wage theft, lack of breaks, and poor working conditions.",A study published in the Journal of Youth and Adolescence in 2014 found that child performers may be at risk of human trafficking due to their vulnerability and the lack of oversight in the industry.,We should ban the use of child actors,https://www.sciencedirect.com/science/article/pii/S014019711200051X,https://link.springer.com/article/10.1007/s10964-013-9973-2,Child performers are at risk of exploitation,1.0,1.0,1.0,1.0
kp_13_6,kp_13_6,evi_13_39,evi_13_38,"A report by UNICEF in 2016 found that child actors are often exploited and exposed to unhealthy working conditions, leading to the loss of their childhood.","Some people also criticize the parents of child actors for allowing their children to work, believing that more normal activities should be the staple during the childhood years.",We should ban the use of child actors,https://www.unicef.org/child-rights-convention/child-rights-in-practice/child-labour/exploitative-child-labour,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Child performers are losing their childhood,1.0,1.0,1.0,1.0
kp_13_2,kp_13_2,evi_13_16,evi_13_13,"A report by the National Association of Theatre Owners in 2013 found that casting children in various roles can increase the diversity in casting and provide opportunities for more actors, including children.",In time the practice took on a professional aspect and companies of child actors would play an important role in the development of drama through the Elizabethan era and into the Jacobean and Caroline periods that followed.,We should ban the use of child actors,https://www.nato.org/images/Uploads/PressReleases/2013/05/PR-May-2013-Diversity-in-Casting-Report.pdf,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Child performers are necessary for roles,-1.0,-1.0,1.0,1.0
kp_13_7,kp_13_7,evi_13_54,evi_13_52,"A study published in the Journal of Youth and Adolescence in 2014 found that child performers may experience mental health issues, including depression and anxiety, due to the pressure and stress associated with their work.","A study published in the Journal of Pediatrics in 2013 found that child performers may experience poor mental health due to high stress levels and a lack of support, leading to negative impacts on their well-being.",We should ban the use of child actors,https://link.springer.com/article/10.1007/s10964-013-9973-2,https://www.jpeds.com/article/S0022-3476(13)00242-7/fulltext,Child performers have a lot of pressure,1.0,1.0,1.0,1.0
kp_13_3,kp_13_3,evi_13_22,evi_13_24,"Walsh would appear with the segments' usual roster of child actors to help illustrate scenarios in which children could often be in danger, and the solutions they could seek.","One challenge for the cast and crew was filming around a child actor, meaning that the show had to obey child labor laws.",We should ban the use of child actors,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Child performers should not be banned as long as there is supervision/regulation,-1.0,-1.0,1.0,1.0
kp_13_8,kp_13_8,evi_13_62,evi_13_58,"Herbert was always happiest and at his best when he was performing. A talented actor, he felt secure and confident when the cameras rolled, but like many child actors, he faced difficulties adjusting to the real world beyond the controlled environment inside the studio walls. The career of a child actor often creates a profoundly troubling lack of identity at a difficult time, just after he has lost his commercial value with the onset of puberty.",There are many instances of troubled adult lives due to the stressful environment to which child actors are subjected.,We should ban the use of child actors,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Child performers tend to develop problems later in life,1.0,1.0,1.0,1.0
kp_13_4,kp_13_4,evi_13_30,evi_13_25,"A study published in the Journal of Family Psychology in 2013 found that parents are able to provide individualized attention and care for their children, and that this is important for the child's development and well-being.","On working as a very young child actor, Lyonne said: I didn't have the best parents.",We should ban the use of child actors,https://psycnet.apa.org/record/2013-19388-011,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,The parents should decide for their child,-1.0,-1.0,1.0,1.0
kp_14_0,kp_14_0,evi_14_1,evi_14_0,"As reported by the director of the National Intelligence in March of this year, approximately 17.5 percent of former Gitmo detainees that have been transferred to other countries are confirmed of reengaging in terrorist or insurgent activities.  That is 118 out of 676 former detainees who are directly involved in terrorism or insurgency since the first Guantanamo transfers in 2002. This includes 111 detainees transferred during the Bush administration and seven detainees transferred during the Obama administration. An estimated 12.7 percent of  all former Guantanamo detainees, 86 altogether, are suspected of reengaging in terrorist or insurgent activities.","There are currently 80 detainees remaining in Guantanamo Bay. The remaining detainee population is generally composed of hardened and unrepentant terrorist. The transfer of any of these detainees from Guantanamo Bay to another country risks harming America's national security, and we cannot be certain that a particular detainee will return to terrorism.",We should close Guantanamo Bay detention camp,https://www.govinfo.gov/content/pkg/CHRG-114hhrg23643/html/CHRG-114hhrg23643.htm,https://www.govinfo.gov/content/pkg/CHRG-114hhrg23643/html/CHRG-114hhrg23643.htm,Closing the Guantanamo bay detention camp would harm national security,-1.0,-1.0,1.0,1.0
kp_14_3,kp_14_3,evi_14_10,evi_14_12,"On Thursday, June 12, the U.S. Supreme Court ruled in the case of Boumediene v. Bush [553 U.S. 723 (2008)] that detainees held at Guantánamo Bay have the rights to challenge their detention in U.S. civilian courts under the Constitution’s habeas corpus provision and to have access to a lawyer.","In a stinging defeat for the Bush administration, the Supreme Court ruled today that detainees held at Guantanamo Bay, Cuba, have a constitutional right to challenge their detentions in federal court and that congressional legislation has failed to provide a reasonable substitute for such a hearing.",We should close Guantanamo Bay detention camp,https://casebook.icrc.org/case-study/united-states-habeas-corpus-guantanamo-detainees,https://abcnews.go.com/TheLaw/SCOTUS/story?id=5048935&page=1,Detainees have the right to trial in US courts,1.0,1.0,1.0,1.0
kp_14_4,kp_14_4,evi_14_15,evi_14_14,"Guantanamo remains a blot on the reputation of the United States as a nation dedicated to the rule of law, and it has undoubtedly served as a recruiting tool for terrorists.","Every branch of our government shares responsibility for Guantánamo’s ongoing damage to the human rights of detainees, our nation’s reputation, and national security. The president and his agencies have the power to end indefinite detention and close Guantánamo, ending this travesty rather than perpetuating it. However, the Trump administration has pledged to keep Guantánamo open, ignoring that it has been a catastrophic failure on every front.",We should close Guantanamo Bay detention camp,https://www.lawfareblog.com/guantanamo-bay-twenty-years-later,https://www.aclu.org/feature/close-guantanamo,The Guantanamo bay detention camp harms the US image/reputation/institutions,1.0,1.0,1.0,1.0
kp_14_8,kp_14_8,evi_14_36,evi_14_37,"Originally intended to be an “island outside the law” where terrorism suspects could be detained without process and interrogated without restraint, the prison and military commissions at Guantánamo Bay are catastrophic failures. At home and around the world, Guantánamo has become a symbol of injustice, abuse, and disregard for the rule of law.","Around the world, Guantánamo is a symbol of racial and religious injustice, abuse, and disregard for the rule of law. Our government’s embrace of systematic torture shattered lives, shredded this country’s reputation in the world, and compromised national security. To this day, it has refused to release the full details of the torture program or to provide justice and redress for all the many victims.",We should close Guantanamo Bay detention camp,https://www.aclu.org/issues/national-security/detention/guantanamo-bay-detention-camp,https://www.aclu.org/news/human-rights/20-years-later-guantanamo-remains-a-disgraceful-stain-on-our-nation-it-needs-to-end,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1.0,1.0,1.0,1.0
kp_14_1,kp_14_1,evi_14_3,evi_14_4,"The Guantanamo Bay Detention Facility is a state-of-the-art facility that provides humane treatment for all detainees, is fully compliant with the Geneva Convention, and  provides treatment and oversight that exceed any maximum-security prison in the world, as attested to by human rights organizations, the International Committee of the Red Cross, Attorney General Holder, and an independent commission led Admiral Walsh.","The Guantanamo Bay Detention Facility is a secure location away from population centers, provides maximum security required to prevent escape, provides multiple levels of confinement opportunities based on the compliance of detainees, and provides medical care not available for a majority of the population of the world.",We should close Guantanamo Bay detention camp,https://www.govinfo.gov/content/pkg/CHRG-114hhrg23643/html/CHRG-114hhrg23643.htm,https://www.govinfo.gov/content/pkg/CHRG-114hhrg23643/html/CHRG-114hhrg23643.htm,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1.0,-1.0,1.0,1.0
kp_14_2,kp_14_2,evi_14_5,evi_14_6,"Guantanamo Bay was chosen as the best place for long-term detention for a host of legal operational and logistics reasons, that there was much more viable strategic consideration. It was designed to be an intelligence center for excellence in the war on terror. If the U.S. can get terrorists off the battlefield and into Guantanamo Bay, we can be presented with an unprecedented opportunity to gain a comprehensive understanding of how Al Qaeda recruits, trains, equips, finances, and conducts these operations.","We will continue to bring the world’s most dangerous terrorists to justice—and we will continue working to collect the vital intelligence we need to protect our country.  The current transfers mean that there are now no terrorists in the CIA program.  But as more high-ranking terrorists are captured, the need to obtain intelligence from them will remain critical—and having a CIA program for questioning terrorists will continue to be crucial to getting life-saving information",We should close Guantanamo Bay detention camp,https://www.govinfo.gov/content/pkg/CHRG-114hhrg23643/html/CHRG-114hhrg23643.htm,https://law.shu.edu/policy-research/upload/guantanamo-americas-battle-lab-january-2015.pdf,The Guantanamo bay detention camp is essential to gain intelligence,-1.0,-1.0,1.0,1.0
kp_14_5,kp_14_5,evi_14_19,evi_14_25,"The estimated annual cost of $540 million covers the 12-month period that ended last Sept. 30 and does not include expenses that have remained classified, presumably including a continued C.I.A. presence. But the figures show that running the range of facilities built up over the years has grown increasingly expensive even as the number of prisoners has declined.","As reporter Carole Rosenberg wrote in The New York Times on Monday, the total cost in 2018 for housing just 40 prisoners, paying the guards, and running the military tribunals there is morwe than $540 million, or roughly $13 million per prisoner.",We should close Guantanamo Bay detention camp,https://www.nytimes.com/2019/09/16/us/politics/guantanamo-bay-cost-prison.html,https://www.thestkittsnevisobserver.com/guantanamos-40-remaining-prisoners-annually-cost-13m-each/,The Guantanamo bay detention camp is expensive,1.0,1.0,1.0,1.0
kp_14_6,kp_14_6,evi_14_28,evi_14_29,"By 2004, a full scale inspection was underway to investigate charges of abuse and torture of the prisoners.  Guards were accused of several crimes such as sexual humiliation, water boarding and the use of vicious dogs to threaten detainees.  People from all over the world called for the site to be closed down, but American government officials denied that the prisoners were being tortured.","detainees at Guantanamo have been arbitrarily detained, physically abused, and even tortured. They have spent years without any fair legal process, held on the basis of secret evidence.",We should close Guantanamo Bay detention camp,https://www.crimemuseum.org/crime-library/famous-prisons-incarceration/guantanamo-bay/,https://www.hrw.org/news/2006/11/22/four-good-reasons-why-guantanamo-should-be-closed,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1.0,1.0,1.0,1.0
kp_14_7,kp_14_7,evi_14_30,evi_14_31,"On December 2, 2002, then-Secretary of Defense Donald Rumsfeld approved various harsh techniques, including: “interrogator identity” (interrogator impersonates a citizen or interrogator from a country known for harsh treatment of prisoners); stress positions, such as standing, for up to four hours; isolation for up to 30 days, with extensions beyond 30 days upon Commanding General approval; deprivation of all light and auditory stimuli; hooding during transportation and questioning; 20-hour interrogations; the use of a prisoner’s individual phobias, such as fear of dogs, to induce stress; and light pushing.","779 men have been taken to the facility since then. Of these, only seven have been convicted, including five as a result of pre-trial agreements under which they pleaded guilty in return for the possibility of release from the base. These men faced trial by 'military commission'. The proceedings did not meet fair trial standards.",We should close Guantanamo Bay detention camp,https://www.corteidh.or.cr/tablas/r25625.pdf,https://www.amnesty.org.uk/guantanamo-bay-human-rights,unjust treatment/tactics are used in the Guantanamo bay detention camp,1.0,1.0,1.0,1.0
kp_16_0,kp_16_0,evi_16_5,evi_16_6,"A report by the International Labour Organization in 2012 found that mandatory retirement ages can help boost employment for young people, as older workers are encouraged to leave the workforce and make room for younger workers.","A study by the World Economic Forum in 2016 found that mandatory retirement ages can promote intergenerational equity, as younger workers are given more opportunities to enter the workforce and build their careers.",We should end mandatory retirement,https://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/---publ/documents/publication/wcms_187103.pdf,https://www.weforum.org/agenda/2016/05/how-mandatory-retirement-ages-promote-intergenerational-equity/,A mandatory retirement age creates opportunities for other workers,-1.0,-1.0,1.0,1.0
kp_16_2,kp_16_2,evi_16_17,evi_16_19,There is no mandatory retirement age for Air Traffic Controllers in the UK.,"As a successful businessman, Greene implemented innovative employment policies, barring mandatory retirement age, actively recruiting the differently abled, and providing profit sharing at his own manufacturing facility .",We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,A mandatory retirement age decreases institutional knowledge,1.0,1.0,1.0,1.0
kp_16_3,kp_16_3,evi_16_27,evi_16_24,"A study by the World Economic Forum in 2016 found that mandatory retirement ages can impede workforce diversity, as older workers are forced to retire and leave the workforce, reducing the diversity of skills and experiences available in the workplace.","A report by the Organization for Economic Cooperation and Development (OECD) in 2009 found that mandatory retirement ages can decrease labor force participation, as older workers are forced to retire and leave the workforce.",We should end mandatory retirement,https://www.weforum.org/agenda/2016/05/how-mandatory-retirement-ages-promote-intergenerational-equity/,https://www.oecd-ilibrary.org/employment/the-impact-of-mandatory-retirement-on-labour-market-outcomes_5kg5d5h5kzbd-en,A mandatory retirement age harms the economy,1.0,1.0,1.0,1.0
kp_16_4,kp_16_4,evi_16_31,evi_16_32,"A report by the American Association of Retired Persons (AARP) in 2010 found that mandatory retirement ages can result in age discrimination, as older workers are forced to retire, regardless of their ability to continue working.","A study by the International Labour Organization (ILO) in 2012 found that mandatory retirement ages can disregard individual circumstances, such as health, financial status, and personal preferences, as older workers are forced to retire regardless of their personal circumstances.",We should end mandatory retirement,https://www.aarp.org/research/topics/economy/info-2010/economic-impact-of-eliminating-mandatory-retirement-ages.html,https://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/---publ/documents/publication/wcms_187103.pdf,A mandatory retirement is not fair/discriminatory,1.0,1.0,1.0,1.0
kp_16_5,kp_16_5,evi_16_37,evi_16_38,"Evidence from Social Security Eligibility by Jonathan Gruber and David Wise, published in The American Economic Review, found that health declines after mandatory retirement, suggesting reduced quality of life.","The Retirement Decision and the Economic Status of Older Workers by Richard Johnson, Jonathan Schwabish and Jennifer Topper, published in the Journal of Policy Analysis and Management, found that mandatory retirement leads to decreased economic well-being for those forced to retire.",We should end mandatory retirement,https://www.aeaweb.org/articles?id=10.1257/aer.91.1.1,https://onlinelibrary.wiley.com/doi/abs/10.1002/pam.21393,A mandatory retirement reduces the quality of life for those forced to retire,1.0,1.0,1.0,1.0
kp_16_6,kp_16_6,evi_16_48,evi_16_44,"A report by the American Association of Retired Persons (AARP) in 2010 found that allowing people to retire when they are ready supports active aging, as older workers can continue to contribute to the workforce, using their skills and experience to benefit society.","A study by the World Health Organization in 2013 found that allowing people to retire when they are ready can promote well-being, as it gives individuals greater control over their lives and allows them to pursue activities that bring them happiness and fulfillment.",We should end mandatory retirement,https://www.aarp.org/research/topics/economy/info-2010/economic-impact-of-eliminating-mandatory-retirement-ages.html,https://www.who.int/ageing/publications/life-satisfaction-research-brief/en/,We should let everyone retire when they are ready,1.0,1.0,1.0,1.0
kp_17_1,kp_17_1,evi_17_9,evi_17_10,"Recent propaganda from Isis has claimed that they could obtain nuclear weapons within the year. Even if this is the “sum of all fears for Western intelligence agencies”, history has shown that reducing the threat of nuclear warfare, or working to prevent nuclear weapons falling into the “wrong hands”, has never been the top priority.","Accidents and errors are of course not the only possible path that could lead to the use of nuclear weapons. There is the risk of a terribly irresponsible person leading a country possessing nuclear weapons. There is the risk of nuclear terrorism, possibly after a terrorist organization steals weapons. There is the possibility that hackers can take control of the nuclear chain of command. And there is the possibility that several of these factors play a role at the same time.",We should fight for the abolition of nuclear weapons,http://www.voxy.co.nz/politics/nuclear-weapons-wrong-hands/209/222009,https://ourworldindata.org/nuclear-weapons-risk,Nuclear weapons can fall into the wrong hands,1.0,1.0,1.0,1.0
kp_17_0,kp_17_0,evi_17_3,evi_17_4,"Deterrence is a strategy that seeks to prevent an actor from taking specific action, and has been central to keeping peace for nearly 70 years.","The invasion of Ukraine did not signal the failure of nuclear deterrence, as that country was not covered by any nuclear umbrella. On the contrary, it confirmed that countries that are not protected by deterrence can suffer such a fate, while those that are protected by deterrence remain safe from a major, frontal military attack. The possession of nuclear weapons by NATO and Russia bounds the horizon of conflict between them: the West does not intervene in Ukraine; Moscow spares their territory.",We should fight for the abolition of nuclear weapons,https://dod.defense.gov/News/Special-Reports/21st-Century-Nuclear-Deterrence-and-Missile-Defense/,https://www.fondapol.org/en/study/what-future-for-nuclear-deterrence/,Nuclear weapons is essential for protection and deterrence,-1.0,-1.0,1.0,1.0
kp_17_2,kp_17_2,evi_17_13,evi_17_12,"If there had been a Soviet nuclear attack at that time, the U.S. would have sent more than 3,200 nuclear weapons to 1,060 targets in the Soviet Union, China, and other communist countries in Asia and Europe, Hunter said. The Pentagon estimated that there would have been 275 million deaths in Russia and China, with 50 million more dead in another six months—roughly half the populations of both countries at the time. Another 100 million would have died in Eastern European satellite countries, and 100 million more would have died in Western Europe due to radioactive fallout and Russian short-range missiles that survived the initial attack.","On 21 September 2022, Mr Putin announced a “partial mobilisation” of Russian citizens to serve in the war in Ukraine. He also accused NATO members of making statements about “the possibility and admissibility of using weapons of mass destruction—nuclear weapons—against Russia”. He threatened to escalate the conflict if, in defence of Ukraine, any attacks were launched on Russian territory: In the event of a threat to the territorial integrity of our country and to defend Russia and our people, we will certainly make use of all weapon systems available to us. This is not a bluff.",We should fight for the abolition of nuclear weapons,https://www.hsph.harvard.edu/news/features/with-conflict-in-ukraine-threat-of-nuclear-war-is-back-front-and-center/,https://lordslibrary.parliament.uk/war-in-ukraine-could-russia-use-nuclear-weapons/,Nuclear weapons provoke or escalate a disastrous military action,1.0,1.0,1.0,1.0
kp_18_0,kp_18_0,evi_18_0,evi_18_5,Migration to urban areas is usually motivated by the hope of better lives.,"With new investments in these areas and associated development strategies, planners anticipate increased urbanization of Sihanoukville, alongside growing economic opportunities that will lead to migration from rural areas.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cities offer more opportunities,-1.0,-1.0,1.0,1.0
kp_18_3,kp_18_3,evi_18_21,evi_18_22,"Venezuela's rural areas have seen substantial economic disinvestment, governmental neglect, depopulation, and abandonment ever since oil wealth was discovered in the early 20th century; as a consequence Venezuela now has an urbanization rate of more than 85%-among the highest in Latin America-and is, despite its vast tracts of highly fertile soil and arable land, a net food importer.","Protection of this natural resource eliminated the causes (i.e., income risk and health effects) that facilitate rural to urban migration by protecting a natural resource base by which rural residents in India depended for their existence.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Restrictions on migration would benefit people in the rural areas economically/socially,1.0,1.0,1.0,1.0
kp_18_1,kp_18_1,evi_18_11,evi_18_13,"New government policies encouraged the privatisation of agriculture, the wholesale urbanisation of China's rural population, the development of tens of thousands of small-scale rural industries and an influx of international investment.","Even in the case of overurbanization, some of the positive effects of urbanization could be present in regards to economic growth, such as the development of more efficient economics due to scale, technological developments, diversity of both products and occupations, as well as the greater opportunity of occupational and social mobility and greater readiness to adapt.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Urbanization benefits the economy,-1.0,-1.0,1.0,1.0
kp_18_2,kp_18_2,evi_18_18,evi_18_17,"Urbanization drives innovation, including green technologies. In the long term, environment-friendly equipment, machines, vehicles, and utilities will determine the future of the green economy.","Urbanization brings higher productivity because of its positive externalities and economies of scale. Asian urban productivity is more than 5.5 times that of rural areas. The same output can be produced using fewer resources with urban agglomeration than without. In this sense, urbanization reduces the ecological footprint.",We should fight urbanization,https://www.adb.org/news/op-ed/why-urbanization-may-benefit-environment-guanghua-wan,https://www.adb.org/news/op-ed/why-urbanization-may-benefit-environment-guanghua-wan,Urbanization benefits the environment,-1.0,-1.0,1.0,1.0
kp_18_4,kp_18_4,evi_18_26,evi_18_28,"MÄori leaders and government policymakers alike struggled to deal with social issues stemming from increased urban migration, including a shortage of housing and jobs, and a rise in urban crime, poverty and health problems.",The rapid urbanisation and growing population have increased criminal activities in Bopal & Ghuma.,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Urbanization causes crime,1.0,1.0,1.0,1.0
kp_18_5,kp_18_5,evi_18_43,evi_18_37,"Increasing urbanization pollutes clean water supplies and much of the world still does not have access to clean, safe water.","The rapid economic growth, industrialization and urbanization are associated with a strong increase in energy demand and emissions of air pollutants including sulfur dioxide (see also acid rain) and hydrogen sulfide, which may affect plant metabolism.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Urbanization harms the environment,1.0,1.0,1.0,1.0
kp_18_6,kp_18_6,evi_18_54,evi_18_56,"The UNESCO report emphasized the negative effects of overurbanization, detailing low levels of living as inadequate housing, the almost complete absence of mass sanitary facilities, the presence of filth, squalor, repugnant odours, disease and high mortality and large urban groups who have little or no access to educational facilities.","Some scholars suggest that urbanization creates slums because local governments are unable to manage urbanization, and migrant workers without an affordable place to live in, dwell in slums.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Urbanization is causing a strain on the cities' resources,1.0,1.0,1.0,1.0
kp_19_0,kp_19_0,evi_19_1,evi_19_0,"An abstention may be used to indicate the voting individual's ambivalence about the measure, or mild disapproval that does not rise to the level of active opposition. Abstention can also be used when someone has a certain position about an issue, but since the popular sentiment supports the opposite, it might not be politically expedient to vote according to their conscience. A person may also abstain when they do not feel adequately informed about the issue at hand, or have not participated in relevant discussion.","Abstention from voting is a form of exercising one's right to vote. When someone confirms that they are abstaining from voting, it means they are voting neither for nor against the motion at hand. Nevertheless, they are still taking part in the elections, but have expressed neither approval nor disapproval for a particular candidate, party or motion.",We should introduce compulsory voting,https://en.wikipedia.org/wiki/Abstention,https://www.polyas.co.uk/election-glossary/abstained-votes,Abstaining from a vote is also reflecting your preferences,-1.0,-1.0,1.0,1.0
kp_19_1,kp_19_1,evi_19_6,evi_19_8,"Another argument against compulsory voting, prevalent among legal scholars in the United States, is that it is essentially a compelled speech act, which violates freedom of speech because the freedom to speak necessarily includes the freedom not to speak.","Minchin was a right faction leader in the Liberal Party, and supported the abolition of Australia's compulsory voting system, on the stated basis that compulsory voting is a fundamental breach of .. civil liberties.",We should introduce compulsory voting,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Citizens have a right not to vote,-1.0,-1.0,1.0,1.0
kp_19_2,kp_19_2,evi_19_14,evi_19_11,"It is often asserted that uninformed voters are more susceptible to the influence of money and spending on television ads . A short advertisement is likely to have a greater influence on an uninformed voter than one who already has strong views. This encourages the use of sensational and misleading advertising and may have a negative effect on campaigning techniques. While politicians no longer need to try to convince citizens to go out and vote, they still need to find ways to maximize their vote among less informed voters. Australian political scientist, Haydon Manning notes that compulsory voting often require[s] banal sloganeering and crass misleading negative advertising .",A 2016 study of the Netherlands found that the abolition of compulsory voting increased the vote share of Dutch social democratic parties while reducing the vote share of minor and extreme parties.,We should introduce compulsory voting,https://fairvote.org/the_pros_and_cons_of_requiring_citizens_to_vote/,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Compulsory voting can cause people to vote in an uninformed/random manner,-1.0,-1.0,1.0,1.0
kp_19_4,kp_19_4,evi_19_26,evi_19_28,"Amber Herrle and E.J. Dionne, Jr. consider 50% turnout in midterm elections a historical achievement (as was the case in 2018) should be a warning. The disparities in turnout between different groups, detailed in their report, are equally worrying. Boosting turnout, they insist, is a matter of justice and representation.","Compulsory voting means that candidates have to address the needs of all the voters. If voting were voluntary, the experience of countries like the United States is that poorer and less educated people would tend not to vote. This would skew the political system (further) toward the well off and well educated.",We should introduce compulsory voting,https://www.brookings.edu/blog/fixgov/2020/07/24/why-shouldnt-voting-be-mandatory/,https://legalanswers.sl.nsw.gov.au/hot-topics-voting-and-elections/compulsory-voting-and-against,Compulsory voting increases representation,1.0,1.0,1.0,1.0
