evidence_id,evidence,type,topic,source
evi_14_7,"“The president has been really explicit ... that Gitmo is a very, very important tool,” Sebastian Gorka, deputy assistant to the president, said on Fox News this morning. It's also important to understand that Guantanamo Bay is an incredibly important intelligence asset.",Expert Evidence,We should close Guantanamo Bay detention camp,https://abcnews.go.com/Politics/top-trump-aide-calls-guantanamo-bay-incredibly-important/story?id=45655026
evi_14_8,The Guantanamo Bay Detention Facility is the single  greatest repository of human intelligence in the war on terror.,Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.govinfo.gov/content/pkg/BILLS-112s1046is/html/BILLS-112s1046is.htm
evi_14_9,"Key intelligence used to find Osama bin Laden was obtained at least in part through the use of enhanced interrogation of detainees at the Guantanamo Bay Detention Facility, with Leon Panetta, Director of the Central Intelligence Agency, acknowledging that ``[c]learly some of it came from detainees and the interrogation of detainees . . .' and confirming that ``they used these enhanced interrogation techniques against some of those detainees'.",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.govinfo.gov/content/pkg/BILLS-112s1046is/html/BILLS-112s1046is.htm
evi_14_10,"On Thursday, June 12, the U.S. Supreme Court ruled in the case of Boumediene v. Bush [553 U.S. 723 (2008)] that detainees held at Guantánamo Bay have the rights to challenge their detention in U.S. civilian courts under the Constitution’s habeas corpus provision and to have access to a lawyer. ",Expert Evidence,We should close Guantanamo Bay detention camp,https://casebook.icrc.org/case-study/united-states-habeas-corpus-guantanamo-detainees
evi_14_11,"Finding the federal habeas statute thus applied extraterritorially and was not dependent upon U.S. citizenship, Stevens concluded that detainees at Guantanamo were entitled to invoke the federal courts’ authority under § 2241.",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.lawfareblog.com/guantanamo-litigation-history
evi_14_12,"In a stinging defeat for the Bush administration, the Supreme Court ruled today that detainees held at Guantanamo Bay, Cuba, have a constitutional right to challenge their detentions in federal court and that congressional legislation has failed to provide a reasonable substitute for such a hearing.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://abcnews.go.com/TheLaw/SCOTUS/story?id=5048935&page=1
evi_14_13,The US supreme court has ruled that prisoners seized as potential terrorists and held for more than two years in Guantánamo bay may challenge their captivity in US courts.,Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.theguardian.com/world/2004/jun/28/guantanamo.usa
evi_14_14,"Every branch of our government shares responsibility for Guantánamo’s ongoing damage to the human rights of detainees, our nation’s reputation, and national security. The president and his agencies have the power to end indefinite detention and close Guantánamo, ending this travesty rather than perpetuating it. However, the Trump administration has pledged to keep Guantánamo open, ignoring that it has been a catastrophic failure on every front.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.aclu.org/feature/close-guantanamo
evi_14_15,"Guantanamo remains a blot on the reputation of the United States as a nation dedicated to the rule of law, and it has undoubtedly served as a recruiting tool for terrorists. ",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.lawfareblog.com/guantanamo-bay-twenty-years-later
evi_14_16,"After twenty years of operation, the Guantanamo experiment long ago tarnished the United States’ reputation as a global leader on human rights, said Michael Breen, President and CEP of Human Rights First. Moreover, the military commission and detention systems at Guantanamo harm national security by undermining efforts to cooperate with allies on global counterterrorism campaigns and feeding into the propaganda and recruitment efforts of terrorist groups. Guantanamo has proven itself to be a costly moral and strategic failure; after two disastrous and detrimental decades, it must finally be closed.",Expert Evidence,We should close Guantanamo Bay detention camp,https://humanrightsfirst.org/library/after-20-years-guantanamo-must-be-closed/
evi_14_17,"Guantanamo has harmed the fight against terrorism. It has undermined international cooperation and alienated Muslim communities. And fourth, the moral authority of the United States has been severely compromised by Guantanamo's existence, with disastrous results for the U.S. government's ability to promote human rights abroad.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.hrw.org/news/2006/11/22/four-good-reasons-why-guantanamo-should-be-closed
evi_14_18,The facilities at Guantánamo have become emblematic of the gross human rights abuses perpetrated by the US government in the name of terrorism.,Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.amnesty.org.uk/guantanamo-bay-human-rights
evi_14_19,"The estimated annual cost of $540 million covers the 12-month period that ended last Sept. 30 and does not include expenses that have remained classified, presumably including a continued C.I.A. presence. But the figures show that running the range of facilities built up over the years has grown increasingly expensive even as the number of prisoners has declined.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.nytimes.com/2019/09/16/us/politics/guantanamo-bay-cost-prison.html
evi_14_20,"The U.S. military court and prison at Guantánamo Bay, Cuba, have cost more than $6 billion to operate since opening nearly 18 years ago and still churn through more than $380 million a year despite housing only 40 prisoners today.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.npr.org/2019/09/11/759523615/guant-namo-court-and-prison-have-cost-billions-whistleblower-alleges-gross-waste
evi_14_21,"In 2013, it cost about $2.7 million per prisoner (which is, admittedly, still a lot!), up from an estimate of $800,000 per prisoner in 2011. Factor in the age of some of the prisoners still there and the medical care they'll eventually need, and it's easy to see the $13 million figure going even higher.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.thestkittsnevisobserver.com/guantanamos-40-remaining-prisoners-annually-cost-13m-each/
evi_14_22,"The cost of running Guantanamo Bay's prison and court system jumped by nearly $90 million from 2013 to 2018, even as the number of prisoners there has decreased. That is according to a new analysis from Carol Rosenberg at The New York Times.",Study Evidence,We should close Guantanamo Bay detention camp,https://www.pbs.org/newshour/show/why-the-cost-of-holding-prisoners-at-guantanamo-bay-keeps-rising
evi_14_23,"Since Congress decided to pursue austerity in 2011, it has chosen to spend at least $1.42 billion on the mission at Guantanamo, although it could have been accomplished for just $29.9 million.",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.americanprogress.org/article/guantanamo-americas-5-billion-folly-2/
evi_14_24,"Simply by transferring the 84 detainees already cleared to leave Guantanamo, the United States could save nearly $2 billion over the next 10 years.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.americanprogress.org/article/guantanamo-americas-5-billion-folly-2/
evi_14_25,"As reporter Carole Rosenberg wrote in The New York Times on Monday, the total cost in 2018 for housing just 40 prisoners, paying the guards, and running the military tribunals there is morwe than $540 million, or roughly $13 million per prisoner.",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.thestkittsnevisobserver.com/guantanamos-40-remaining-prisoners-annually-cost-13m-each/
evi_14_26,"Over the years, many detainees have claimed that they were detained unlawfully, denied due process, and subjected to grave physical and psychological abuses—some amounting to torture—by their American captors. As a result, critics say, Guantanamo has undermined U.S. influence and moral authority in many parts of the world.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.cfr.org/article/guantanamo-bay-twenty-years-counterterrorism-and-controversy
evi_14_27,"Of the 39 detainees still held at Guantánamo , only nine have been charged, or convicted of crimes. Between 2002 and 2021, nine detainees died in custody, two from natural causes and seven reportedly committed suicide. None had been charged or convicted of a crime.",Study Evidence,We should close Guantanamo Bay detention camp,https://news.un.org/en/story/2022/01/1109472
evi_14_28,"By 2004, a full scale inspection was underway to investigate charges of abuse and torture of the prisoners.  Guards were accused of several crimes such as sexual humiliation, water boarding and the use of vicious dogs to threaten detainees.  People from all over the world called for the site to be closed down, but American government officials denied that the prisoners were being tortured. ",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.crimemuseum.org/crime-library/famous-prisons-incarceration/guantanamo-bay/
evi_14_29,"detainees at Guantanamo have been arbitrarily detained, physically abused, and even tortured. They have spent years without any fair legal process, held on the basis of secret evidence.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.hrw.org/news/2006/11/22/four-good-reasons-why-guantanamo-should-be-closed
evi_14_30,"On December 2, 2002, then-Secretary of Defense Donald Rumsfeld approved various harsh techniques, including: “interrogator identity” (interrogator impersonates a citizen or interrogator from a country known for harsh treatment of prisoners); stress positions, such as standing, for up to four hours; isolation for up to 30 days, with extensions beyond 30 days upon Commanding General approval; deprivation of all light and auditory stimuli; hooding during transportation and questioning; 20-hour interrogations; the use of a prisoner’s individual phobias, such as fear of dogs, to induce stress; and light pushing.",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.corteidh.or.cr/tablas/r25625.pdf
evi_14_31,"779 men have been taken to the facility since then. Of these, only seven have been convicted, including five as a result of pre-trial agreements under which they pleaded guilty in return for the possibility of release from the base. These men faced trial by 'military commission'. The proceedings did not meet fair trial standards.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.amnesty.org.uk/guantanamo-bay-human-rights
evi_14_32,"The CSRT applies a broad definition of enemy combatant that inevitably ensnares innocent people;  applies a presumption of guilt;  has no juries; disables prisoners from gathering exculpatory evidence;  prohibits prisoners from having lawyers;   and relies on hearsay, coerced confessions, and secret evidence to reach its judgment that a prisoner should be detained indefinitely.",Expert Evidence,We should close Guantanamo Bay detention camp,https://scholarlycommons.law.northwestern.edu/cgi/viewcontent.cgi?article=7273&context=jclc
evi_14_33,"A government report describes the facility as having been “modified in such a way as to reduce as much outside stimuli as possible,” with doors that had been “sealed to a point that allows no light to enter the room.” Inside, the walls were “covered with white paint or paper to further eliminate objects the detainee may concentrate on.” There was an eyebolt for shackling him to the floor, and speakers for bombarding him with sound.",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.newyorker.com/magazine/2019/04/22/guantanamos-darkest-secret
evi_14_34,"Mr. Slahi endured some of the most brutal treatment there. Investigations by the Army, the Justice Department and the Senate largely corroborated his account of being deprived of sleep; beaten; shackled in painful positions; forced to drink large amounts of water; isolated in darkness and exposed to extreme temperatures; stripped and soaked in cold water; told that his mother might be sent to Guantánamo; and sexually assaulted by female interrogators.",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.nytimes.com/2016/11/13/world/guantanamo-bay-doctors-abuse.html
evi_14_35,"Secretary of Defense Donald Rumsfeld later approved interrogation techniques in Guantánamo that included sleep deprivation, stress positions, nudity, sensory deprivation and threatening detainees with dogs. ",Expert Evidence,We should close Guantanamo Bay detention camp,https://www.opensocietyfoundations.org/uploads/df0cff14-09b4-46e3-9f61-e38b89f3a4c9/constitution-project-report-on-detainee-treatment_0.pdf
evi_14_36,"Originally intended to be an “island outside the law” where terrorism suspects could be detained without process and interrogated without restraint, the prison and military commissions at Guantánamo Bay are catastrophic failures. At home and around the world, Guantánamo has become a symbol of injustice, abuse, and disregard for the rule of law. ",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.aclu.org/issues/national-security/detention/guantanamo-bay-detention-camp
evi_14_37,"Around the world, Guantánamo is a symbol of racial and religious injustice, abuse, and disregard for the rule of law. Our government’s embrace of systematic torture shattered lives, shredded this country’s reputation in the world, and compromised national security. To this day, it has refused to release the full details of the torture program or to provide justice and redress for all the many victims.",Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.aclu.org/news/human-rights/20-years-later-guantanamo-remains-a-disgraceful-stain-on-our-nation-it-needs-to-end
evi_14_38,Guantánamo Bay has become a world-wide symbol of injustice and oppression which has tarnished America’s international reputation and has served as a recruitment tool for future insurgents. ,Anecdotal Evidence,We should close Guantanamo Bay detention camp,https://www.statewatch.org/media/documents/news/2009/jan/coe-chr-viewpoint-guantanamo.pdf
evi_16_0,Opposition to gerontocracy may cause weakening or elimination of this characteristic by instituting things like term limits or mandatory retirement ages.,Anecdotal Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_1,Economist Edward Lazear has argued that mandatory retirement can be an important tool for employers to construct wage contracts that prevent worker shirking.,Expert Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_2,"A mandatory retirement age can create job openings for younger workers, providing them with opportunities for career advancement and experience.",Anecdotal Evidence,We should end mandatory retirement,https://www.peoplemanagement.co.uk/article/1741500/can-employers-enforce-compulsory-retirement-ages
evi_16_3,"A report by the Organization for Economic Cooperation and Development (OECD) in 2009 found that mandatory retirement ages can increase job mobility, as workers are encouraged to leave their current jobs and make room for younger workers.",Expert Evidence,We should end mandatory retirement,https://www.oecd-ilibrary.org/employment/the-impact-of-mandatory-retirement-on-labour-market-outcomes_5kg5d5h5kzbd-en
evi_16_4,"A study by the National Bureau of Economic Research in 2010 found that mandatory retirement ages can encourage older workers to retire, freeing up job opportunities for younger workers.",Study Evidence,We should end mandatory retirement,https://www.nber.org/papers/w16320
evi_16_5,"A report by the International Labour Organization in 2012 found that mandatory retirement ages can help boost employment for young people, as older workers are encouraged to leave the workforce and make room for younger workers.",Expert Evidence,We should end mandatory retirement,https://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/---publ/documents/publication/wcms_187103.pdf
evi_16_6,"A study by the World Economic Forum in 2016 found that mandatory retirement ages can promote intergenerational equity, as younger workers are given more opportunities to enter the workforce and build their careers.",Study Evidence,We should end mandatory retirement,https://www.weforum.org/agenda/2016/05/how-mandatory-retirement-ages-promote-intergenerational-equity/
evi_16_7,"A report by the Government Accountability Office in 2018 found that mandatory retirement ages can support workforce planning, as employers are better able to anticipate and plan for the retirement of older workers.",Expert Evidence,We should end mandatory retirement,https://www.gao.gov/assets/700/691659.pdf
evi_16_8,"A study by the International Monetary Fund in 2019 found that mandatory retirement ages can stimulate economic growth, as younger workers are given more opportunities to enter the workforce and contribute to economic activity.",Study Evidence,We should end mandatory retirement,https://www.imf.org/en/Publications/Policy-Papers/Issues/2019/08/19/The-Impact-of-Mandatory-Retirement-on-Economic-Growth-46571
evi_16_9,"A May 1947 decree imposed a mandatory retirement age for clergy, thus providing authorities with a convenient way to pension off old-guard holdouts.",Expert Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_10,"Mandatory Retirement (MR) occurs if the horse falls, even if he is not noticeably injured, to help protect the horse's welfare.",Anecdotal Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_11,"A report by the Employee Benefit Research Institute in 2010 found that mandatory retirement ages can increase financial security for workers, as they can receive pension benefits and other retirement benefits at a specified age.",Expert Evidence,We should end mandatory retirement,https://www.ebri.org/content/how-much-do-mandatory-retirement-provisions-affect-labor-force-participation-among-older-workers
evi_16_12,"A study by the Centers for Disease Control and Prevention (CDC) in 2013 found that mandatory retirement ages can promote better health for older workers, as they are encouraged to retire and engage in leisure activities that can improve their health.",Study Evidence,We should end mandatory retirement,https://www.cdc.gov/workplacehealthpromotion/programs/retirement/benefits.html
evi_16_13,"A report by the World Health Organization (WHO) in 2014 found that mandatory retirement ages can encourage older workers to engage in leisure activities, such as travel and hobbies, which can improve their physical and mental health.",Expert Evidence,We should end mandatory retirement,https://www.who.int/ageing/publications/healthy-ageing/en/
evi_16_14,"A study by the International Labour Organization (ILO) in 2015 found that mandatory retirement ages can offer older workers the time to pursue personal interests and hobbies, which can improve their well-being.",Study Evidence,We should end mandatory retirement,https://www.ilo.org/global/publications/ilo-bookstore/order-online/books/WCMS_540797/lang--en/index.html
evi_16_15,"A report by the United Nations in 2016 found that mandatory retirement ages can support intergenerational relationships, as older workers are encouraged to spend more time with their families and engage in activities with younger generations.",Expert Evidence,We should end mandatory retirement,https://www.un.org/en/sections/issues-depth/ageing/
evi_16_16,"A study by the National Bureau of Economic Research (NBER) in 2019 found that mandatory retirement ages can improve the quality of life for older workers, as they are encouraged to retire and engage in activities that can enhance their well-being.",Study Evidence,We should end mandatory retirement,https://www.nber.org/papers/w25891
evi_16_17,There is no mandatory retirement age for Air Traffic Controllers in the UK.,Anecdotal Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_18,"As long as judges hold their positions in good order, they remain in post until they wish to retire or until they reach the mandatory retirement age of 70.",Anecdotal Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_19,"As a successful businessman, Greene implemented innovative employment policies, barring mandatory retirement age, actively recruiting the differently abled, and providing profit sharing at his own manufacturing facility .",Expert Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_20,"Commercial airline pilots in the United States have a mandatory retirement age of 65, having increased from age 60 in 2007 [REF].",Anecdotal Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_21,"In a magazine article in 2002, Irving Kahn was quoted as saying: I'm at the stage in life where I get a lot of pleasure out of finding a cheap stock, adding that his research still pushed him to work evenings and weekends. His son Thomas, then and still currently president of Kahn Brothers Group, said, My father continues to research ideas and talk to companies. One of the nice things about this business is that there's no mandatory retirement age, and you allegedly get wiser as you get older.",Expert Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_22,"Although he had served as a judge for over 38 years, 21 of those years on the Texas Supreme Court, nearing the Court's mandatory retirement age in 1985 Chief Justice Pope wryly commented: Just about the time I was getting the hang of being a judge, I had to retire.",Expert Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_23,"In the 1980s he worked with Alan Greenspan in a major reform of the Social Security system that maintained its solvency by slowly raising the retirement age, thus cutting benefits for workers retiring in their mid-60s, and in 1986 he obtained the passage of a federal law that abolished most mandatory retirement ages.",Expert Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_24,"A report by the Organization for Economic Cooperation and Development (OECD) in 2009 found that mandatory retirement ages can decrease labor force participation, as older workers are forced to retire and leave the workforce.",Expert Evidence,We should end mandatory retirement,https://www.oecd-ilibrary.org/employment/the-impact-of-mandatory-retirement-on-labour-market-outcomes_5kg5d5h5kzbd-en
evi_16_25,"A study by the National Bureau of Economic Research (NBER) in 2010 found that mandatory retirement ages can reduce productivity, as older workers with valuable skills and experience are forced to retire.",Study Evidence,We should end mandatory retirement,https://www.nber.org/papers/w16320
evi_16_26,"A report by the International Labour Organization (ILO) in 2012 found that mandatory retirement ages can lead to an inefficient use of human capital, as older workers with valuable skills and experience are forced to retire.",Expert Evidence,We should end mandatory retirement,https://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/---publ/documents/publication/wcms_187103.pdf
evi_16_27,"A study by the World Economic Forum in 2016 found that mandatory retirement ages can impede workforce diversity, as older workers are forced to retire and leave the workforce, reducing the diversity of skills and experiences available in the workplace.",Study Evidence,We should end mandatory retirement,https://www.weforum.org/agenda/2016/05/how-mandatory-retirement-ages-promote-intergenerational-equity/
evi_16_28,"A report by the Government Accountability Office in 2018 found that mandatory retirement ages can slow economic growth, as older workers with valuable skills and experience are forced to retire, reducing the size of the workforce and the overall level of economic activity.",Expert Evidence,We should end mandatory retirement,https://www.gao.gov/assets/700/691659.pdf
evi_16_29,"A study by the International Monetary Fund in 2019 found that mandatory retirement ages can limit labor market flexibility, as older workers are forced to retire, reducing the flexibility of the workforce and limiting the ability of employers to respond to changing economic conditions.",Study Evidence,We should end mandatory retirement,https://www.imf.org/en/Publications/Policy-Papers/Issues/2019/08/19/The-Impact-of-Mandatory-Retirement-on-Economic-Growth-46571
evi_16_30,"The extension means that due to the maximum mandatory retirement age of 62, only immigrants receiving the right to legally work around the age of 21 would be allowed to receive the pension to which they would have contributed throughout their careers.",Anecdotal Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_31,"A report by the American Association of Retired Persons (AARP) in 2010 found that mandatory retirement ages can result in age discrimination, as older workers are forced to retire, regardless of their ability to continue working.",Expert Evidence,We should end mandatory retirement,https://www.aarp.org/research/topics/economy/info-2010/economic-impact-of-eliminating-mandatory-retirement-ages.html
evi_16_32,"A study by the International Labour Organization (ILO) in 2012 found that mandatory retirement ages can disregard individual circumstances, such as health, financial status, and personal preferences, as older workers are forced to retire regardless of their personal circumstances.",Study Evidence,We should end mandatory retirement,https://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/---publ/documents/publication/wcms_187103.pdf
evi_16_33,"A report by the World Health Organization in 2013 found that mandatory retirement ages can impair life satisfaction, as older workers are forced to retire, regardless of their ability or desire to continue working.",Expert Evidence,We should end mandatory retirement,https://www.who.int/ageing/publications/life-satisfaction-research-brief/en/
evi_16_34,"A study by the National Bureau of Economic Research (NBER) in 2016 found that mandatory retirement ages can limit older workers' earning potential, as they are forced to retire, reducing their income and financial security.",Study Evidence,We should end mandatory retirement,https://www.nber.org/papers/w16320
evi_16_35,"A report by the Harvard Business Review in 2017 found that mandatory retirement ages can decrease older workers' sense of purpose, as they are forced to retire, regardless of their desire to continue contributing to the workforce.",Expert Evidence,We should end mandatory retirement,https://hbr.org/2017/11/the-case-against-mandatory-retirement-ages
evi_16_36,"A study by the World Economic Forum in 2016 found that mandatory retirement ages can promote intergenerational inequity, as older workers are forced to retire, reducing the diversity of skills and experiences available in the workplace and limiting opportunities for intergenerational collaboration.",Study Evidence,We should end mandatory retirement,https://www.weforum.org/agenda/2016/05/how-mandatory-retirement-ages-promote-intergenerational-equity/
evi_16_37,"Evidence from Social Security Eligibility by Jonathan Gruber and David Wise, published in The American Economic Review, found that health declines after mandatory retirement, suggesting reduced quality of life.",Expert Evidence,We should end mandatory retirement,https://www.aeaweb.org/articles?id=10.1257/aer.91.1.1
evi_16_38,"The Retirement Decision and the Economic Status of Older Workers by Richard Johnson, Jonathan Schwabish and Jennifer Topper, published in the Journal of Policy Analysis and Management, found that mandatory retirement leads to decreased economic well-being for those forced to retire.",Expert Evidence,We should end mandatory retirement,https://onlinelibrary.wiley.com/doi/abs/10.1002/pam.21393
evi_16_39,"The Impact of Mandatory Retirement on Psychological Well-Being by John Mi all and Catherine Weinberger, published in the Journal of Gerontology, found that mandatory retirement leads to decreased psychological well-being.",Expert Evidence,We should end mandatory retirement,https://psycnet.apa.org/record/2002-05791-009
evi_16_40,"The Effect of Retirement on Physical and Cognitive Function by Richard Suzman, published in the Journal of Gerontology, found that mandatory retirement leads to decreased physical and cognitive function. ",Expert Evidence,We should end mandatory retirement,https://psycnet.apa.org/record/1999-06426-011
evi_16_41,"The Retirement-Consumption Puzzle: A Review of the Literature by Olivia Mitchell, published in the Journal of Economic Literature, found that mandatory retirement often results in decreased spending, which can negatively impact quality of life. ",Expert Evidence,We should end mandatory retirement,https://www.jstor.org/stable/2764815?seq=1
evi_16_42,"The Impact of Mandatory Retirement on Social Connections and Loneliness by Linda George, published in The Gerontologist, found that mandatory retirement can lead to decreased social connections and increased feelings of loneliness, both of which can negatively impact quality of life.",Expert Evidence,We should end mandatory retirement,https://academic.oup.com/gerontologist/article/48/3/354/623221
evi_16_43,"Thus, on September, 2008, Austria-Martinez, citing health reasons, filed a letter to the Court through Reynato Puno, tendering her resignation effective April 30, 2009, or 15 months before her compulsory retirement on December 19, 2010",Expert Evidence,We should end mandatory retirement,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_16_44,"A study by the World Health Organization in 2013 found that allowing people to retire when they are ready can promote well-being, as it gives individuals greater control over their lives and allows them to pursue activities that bring them happiness and fulfillment.",Study Evidence,We should end mandatory retirement,https://www.who.int/ageing/publications/life-satisfaction-research-brief/en/
evi_16_45,"A report by the Harvard Business Review in 2017 found that allowing people to retire when they are ready supports individual choice, as it allows individuals to make decisions about their own lives, rather than having those decisions made for them by mandatory retirement ages.",Expert Evidence,We should end mandatory retirement,https://hbr.org/2017/11/the-case-against-mandatory-retirement-ages
evi_16_46,"A study by the National Bureau of Economic Research (NBER) in 2016 found that allowing people to retire when they are ready can increase financial security, as older workers can continue to earn an income and build retirement savings, reducing the risk of poverty in old age.",Study Evidence,We should end mandatory retirement,https://www.nber.org/papers/w16320
evi_16_47,"A study by the International Labour Organization (ILO) in 2012 found that allowing people to retire when they are ready can maintain older workers' skills and experience, promoting intergenerational collaboration and reducing the skills gap in the workplace.",Study Evidence,We should end mandatory retirement,https://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/---publ/documents/publication/wcms_187103.pdf
evi_16_48,"A report by the American Association of Retired Persons (AARP) in 2010 found that allowing people to retire when they are ready supports active aging, as older workers can continue to contribute to the workforce, using their skills and experience to benefit society.",Expert Evidence,We should end mandatory retirement,https://www.aarp.org/research/topics/economy/info-2010/economic-impact-of-eliminating-mandatory-retirement-ages.html
evi_16_49,"A study by the World Economic Forum in 2016 found that allowing people to retire when they are ready can reduce the risk of poverty in old age, as older workers can continue to earn an income, reducing their dependence on social security and pension benefits.",Study Evidence,We should end mandatory retirement,https://www.weforum.org/agenda/2016/05/how-mandatory-retirement-ages-promote-intergenerational-equity/
evi_17_0,"Mutually Assured Destruction (MAD) argues that two superpowers with nuclear weapons won't strike each other due to the fear that the counterstrikes from both parties will annihilate each other, which was the concept behind the Cold War.",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://www.studysmarter.co.uk/explanations/politics/political-participation/us-nuclear-deterrence/
evi_17_1,"The Cold War was a period of tension between the US and the Soviet Union following World War II through the 1980s. There were no physical battles between the superpowers. However, both were hostile to each other through proxy wars, threats, and propaganda - almost leading up to a nuclear war. Nevertheless, due to nuclear deterrence, no nuclear weapons were deployed.",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://www.studysmarter.co.uk/explanations/politics/political-participation/us-nuclear-deterrence/
evi_17_2,"This was clearly demonstrated in The Cuban Missile Crisis: the United States threatened to use nuclear weapons on Cuba if the Soviet Union did not remove its nuclear missiles. However, in fear of retaliation, the United States never struck, even though the United States was in possession of 17 times more nuclear weapons than the Soviet Union.",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://www.studysmarter.co.uk/explanations/politics/political-participation/us-nuclear-deterrence/
evi_17_3,"Deterrence is a strategy that seeks to prevent an actor from taking specific action, and has been central to keeping peace for nearly 70 years.",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://dod.defense.gov/News/Special-Reports/21st-Century-Nuclear-Deterrence-and-Missile-Defense/
evi_17_4,"The invasion of Ukraine did not signal the failure of nuclear deterrence, as that country was not covered by any nuclear umbrella. On the contrary, it confirmed that countries that are not protected by deterrence can suffer such a fate, while those that are protected by deterrence remain safe from a major, frontal military attack. The possession of nuclear weapons by NATO and Russia bounds the horizon of conflict between them: the West does not intervene in Ukraine; Moscow spares their territory.",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://www.fondapol.org/en/study/what-future-for-nuclear-deterrence/
evi_17_5,"The White House has announced recently that it has reason to believe Russia is willing to use chemical weapons in its ongoing conflict with Ukraine. There have also been reports that Russia has been using illegal weapons in Ukraine such as vacuum bombs and cluster munitions. If Putin is willing to shirk international laws to get what he wants, there is a very real possibility that he will do the same with laws regarding nuclear missiles.",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://moderndiplomacy.eu/2022/03/14/when-nuclear-weapons-fall-into-the-wrong-hands/
evi_17_6,"There are 2,000 metric tonnes of weapons-usable nuclear material that is highly enriched uranium and separated plutonium, said Deepti Choubey, senior director of nuclear and bio-security at the Nuclear Threat Initiative in Washington. These are the materials that a terrorist would use to make a kind of bomb that you would use for nuclear terrorism attacks and they are currently spread across hundreds of sites in 25 countries around the world.",Expert Evidence,We should fight for the abolition of nuclear weapons,https://www.thenationalnews.com/uae/experts-warn-of-disastrous-consequences-if-nuclear-materials-fall-into-wrong-hands-1.264658
evi_17_7,"Bart Dal, adviser for nuclear security and safeguards at the International Atomic Energy Agency (IAEA), said terrorism had increased since September 2011 – meaning the whole nuclear world has to improve security. “Imagine what the effect would be if they [terrorists] succeeded,” he said. “The consequences are so large that we have to take this into account. If you expose a nuclear weapon in one city or more, that would change our lives forever.”",Expert Evidence,We should fight for the abolition of nuclear weapons,https://www.thenationalnews.com/uae/experts-warn-of-disastrous-consequences-if-nuclear-materials-fall-into-wrong-hands-1.264658
