key_point_id,evidence_id_1,evidence_id_2,evidence_id_3,evidence_id_4,evidence_id_5,evidence_1,evidence_2,evidence_3,evidence_4,evidence_5,topic,source_1,source_2,source_3,source_4,source_5,argument,stance,label
kp_16_6,evi_16_44,evi_16_46,evi_16_47,evi_16_48,evi_16_49,"A study by the World Health Organization in 2013 found that allowing people to retire when they are ready can promote well-being, as it gives individuals greater control over their lives and allows them to pursue activities that bring them happiness and fulfillment.","A study by the National Bureau of Economic Research (NBER) in 2016 found that allowing people to retire when they are ready can increase financial security, as older workers can continue to earn an income and build retirement savings, reducing the risk of poverty in old age.","A study by the International Labour Organization (ILO) in 2012 found that allowing people to retire when they are ready can maintain older workers' skills and experience, promoting intergenerational collaboration and reducing the skills gap in the workplace.","A report by the American Association of Retired Persons (AARP) in 2010 found that allowing people to retire when they are ready supports active aging, as older workers can continue to contribute to the workforce, using their skills and experience to benefit society.","A study by the World Economic Forum in 2016 found that allowing people to retire when they are ready can reduce the risk of poverty in old age, as older workers can continue to earn an income, reducing their dependence on social security and pension benefits.",We should end mandatory retirement,https://www.who.int/ageing/publications/life-satisfaction-research-brief/en/,https://www.nber.org/papers/w16320,https://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/---publ/documents/publication/wcms_187103.pdf,https://www.aarp.org/research/topics/economy/info-2010/economic-impact-of-eliminating-mandatory-retirement-ages.html,https://www.weforum.org/agenda/2016/05/how-mandatory-retirement-ages-promote-intergenerational-equity/,We should let everyone retire when they are ready,1.0,1.0
kp_16_1,evi_16_11,,,,,"A report by the Employee Benefit Research Institute in 2010 found that mandatory retirement ages can increase financial security for workers, as they can receive pension benefits and other retirement benefits at a specified age.",,,,,We should end mandatory retirement,https://www.ebri.org/content/how-much-do-mandatory-retirement-provisions-affect-labor-force-participation-among-older-workers,,,,,mandatory retirement age benefits those that are about to be retired,-1.0,1.0
kp_17_1,evi_17_6,evi_17_8,evi_17_9,evi_17_10,evi_17_11,"There are 2,000 metric tonnes of weapons-usable nuclear material that is highly enriched uranium and separated plutonium, said Deepti Choubey, senior director of nuclear and bio-security at the Nuclear Threat Initiative in Washington. These are the materials that a terrorist would use to make a kind of bomb that you would use for nuclear terrorism attacks and they are currently spread across hundreds of sites in 25 countries around the world.","Cause for concern, said Jonathan Herbach, a research fellow in nuclear security and arms control law at Utrecht University in The Netherlands, was the theft or loss of nuclear materials, some of which were sometimes never recovered. “These materials aren’t going away and more states are interested in developing them,” said Mr Herbach.","Recent propaganda from Isis has claimed that they could obtain nuclear weapons within the year. Even if this is the “sum of all fears for Western intelligence agencies”, history has shown that reducing the threat of nuclear warfare, or working to prevent nuclear weapons falling into the “wrong hands”, has never been the top priority.","Accidents and errors are of course not the only possible path that could lead to the use of nuclear weapons. There is the risk of a terribly irresponsible person leading a country possessing nuclear weapons. There is the risk of nuclear terrorism, possibly after a terrorist organization steals weapons. There is the possibility that hackers can take control of the nuclear chain of command. And there is the possibility that several of these factors play a role at the same time.","Ariel Conn: Richard Nixon's depression is the scariest to me because that's something that could happen at any time to any president. It's not dependent on external conflicts with other countries, but internal, personal conflicts that the rest of the world may or may not know about. As mental health becomes a more recognized issue, it's increasingly apparent that no one can really be trusted with nuclear weapons.",We should fight for the abolition of nuclear weapons,https://www.thenationalnews.com/uae/experts-warn-of-disastrous-consequences-if-nuclear-materials-fall-into-wrong-hands-1.264658,https://www.thenationalnews.com/uae/experts-warn-of-disastrous-consequences-if-nuclear-materials-fall-into-wrong-hands-1.264658,http://www.voxy.co.nz/politics/nuclear-weapons-wrong-hands/209/222009,https://ourworldindata.org/nuclear-weapons-risk,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/,Nuclear weapons can fall into the wrong hands,1.0,1.0
kp_17_0,evi_17_3,evi_17_4,,,,"Deterrence is a strategy that seeks to prevent an actor from taking specific action, and has been central to keeping peace for nearly 70 years.","The invasion of Ukraine did not signal the failure of nuclear deterrence, as that country was not covered by any nuclear umbrella. On the contrary, it confirmed that countries that are not protected by deterrence can suffer such a fate, while those that are protected by deterrence remain safe from a major, frontal military attack. The possession of nuclear weapons by NATO and Russia bounds the horizon of conflict between them: the West does not intervene in Ukraine; Moscow spares their territory.",,,,We should fight for the abolition of nuclear weapons,https://dod.defense.gov/News/Special-Reports/21st-Century-Nuclear-Deterrence-and-Missile-Defense/,https://www.fondapol.org/en/study/what-future-for-nuclear-deterrence/,,,,Nuclear weapons is essential for protection and deterrence,-1.0,1.0
kp_17_2,evi_17_13,evi_17_14,evi_17_15,evi_17_16,evi_17_17,"If there had been a Soviet nuclear attack at that time, the U.S. would have sent more than 3,200 nuclear weapons to 1,060 targets in the Soviet Union, China, and other communist countries in Asia and Europe, Hunter said. The Pentagon estimated that there would have been 275 million deaths in Russia and China, with 50 million more dead in another six months—roughly half the populations of both countries at the time. Another 100 million would have died in Eastern European satellite countries, and 100 million more would have died in Western Europe due to radioactive fallout and Russian short-range missiles that survived the initial attack.","More than 91 million people in Russia, the US, and other NATO countries might be killed or injured within three hours following a single nuclear warning shot, according to a terrifying simulation.","Max Tegmark: Soviet Sub Captain Decides to Fire Nuclear Torpedo During Cuban Missile Crisis To me, this is both harrowing and educational: it shows how great risk can come from the combination of many separate unfortunate coincidences and misunderstandings that couldn’t start a nuclear war on their own, but can provide the perfect storm when combined. The fact that it remained secret for decades also suggests that there may be recent scary incidents that we haven’t yet heard of.","David Stanley: Lost Contact with 50 Missiles To me this is the scariest because, unlike the other events, this could potentially have led to an accidental launch of ICBMs rather than just a false alarm of an incoming attack. Additionally, the fact that it happened so recently highlights that our present safeguards are not necessarily more robust than those from 50 years ago.","Anthony Aguirre: Perhaps it’s breaking the rules, but I would say the constellation of incidents *around* (and including) the Cuban missile crisis — so many!  It suggests that (a) when tensions escalate, it becomes dramatically more probable that unfortunate coincidences etc. will conspire to create big problems (like “Soviet Sub Captain…Crisis”) and (b) we were *very* lucky to get through the Cuban Missile crisis, and we have no good reason to be confident that we would make it through any similar flare-up in tensions.",We should fight for the abolition of nuclear weapons,https://www.hsph.harvard.edu/news/features/with-conflict-in-ukraine-threat-of-nuclear-war-is-back-front-and-center/,https://www.businessinsider.com/tactical-nuclear-weapons-escalation-us-russia-war-animated-strike-map-2019-9?r=US&IR=T,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/,Nuclear weapons provoke or escalate a disastrous military action,1.0,1.0
kp_18_0,evi_18_1,evi_18_2,evi_18_4,evi_18_5,evi_18_6,"Deficient urban planning, densely Urbanization creates enormous social, economic and environmental changes, which provide an opportunity for sustainability with the 'potential to use resources more efficiently, to create more sustainable land use and to protect the biodiversity of natural ecosystems.’ condensed urbanization, and poverty are ongoing problems.","While the city Meerut ranked in the bottom 10 in job creations, the report suggests that overall there are plenty of signs of potential for urbanisation, including future employment opportunities.","A study conducted by Bates and Bennett (1974) concluded that rural communities in Zambia that had other viable investment opportunities, like livestock for instance, had lower rates of rural-urban migration as compared to regions without viable investment opportunities.","With new investments in these areas and associated development strategies, planners anticipate increased urbanization of Sihanoukville, alongside growing economic opportunities that will lead to migration from rural areas.","During Japan's economic development in the twentieth century, and especially during the 1950s and 1960s, migration was characterized by urbanization as people from rural areas in increasing numbers moved to the larger metropolitan areas in search of better jobs and education.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cities offer more opportunities,-1.0,1.0
kp_18_3,evi_18_20,evi_18_21,evi_18_22,,,The continuation of the economic decline combined with the increased population and urbanization led to decrease of agrarian production.,"Venezuela's rural areas have seen substantial economic disinvestment, governmental neglect, depopulation, and abandonment ever since oil wealth was discovered in the early 20th century; as a consequence Venezuela now has an urbanization rate of more than 85%-among the highest in Latin America-and is, despite its vast tracts of highly fertile soil and arable land, a net food importer.","Protection of this natural resource eliminated the causes (i.e., income risk and health effects) that facilitate rural to urban migration by protecting a natural resource base by which rural residents in India depended for their existence.",,,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,Restrictions on migration would benefit people in the rural areas economically/socially,1.0,1.0
kp_18_1,evi_18_8,evi_18_10,evi_18_11,evi_18_12,evi_18_13,"Manchester's unplanned urbanisation was brought on by a boom in textile manufacture during the Industrial Revolution, and resulted in it becoming the world's first industrialised city.",Rapid urbanization drives economic growth and causes people to seek working and investment opportunities in urban areas.,"New government policies encouraged the privatisation of agriculture, the wholesale urbanisation of China's rural population, the development of tens of thousands of small-scale rural industries and an influx of international investment.","For example, they argue that industrialization supports greater efficiency of agriculture through technology, an advantage for the productivity of rural farmers as well as urban consumers.","Even in the case of overurbanization, some of the positive effects of urbanization could be present in regards to economic growth, such as the development of more efficient economics due to scale, technological developments, diversity of both products and occupations, as well as the greater opportunity of occupational and social mobility and greater readiness to adapt.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Urbanization benefits the economy,-1.0,1.0
kp_18_2,evi_18_15,evi_18_17,evi_18_18,,,Biodiversity will play an increasingly important role within the urban landscape.,"Urbanization brings higher productivity because of its positive externalities and economies of scale. Asian urban productivity is more than 5.5 times that of rural areas. The same output can be produced using fewer resources with urban agglomeration than without. In this sense, urbanization reduces the ecological footprint.","Urbanization drives innovation, including green technologies. In the long term, environment-friendly equipment, machines, vehicles, and utilities will determine the future of the green economy.",,,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.adb.org/news/op-ed/why-urbanization-may-benefit-environment-guanghua-wan,https://www.adb.org/news/op-ed/why-urbanization-may-benefit-environment-guanghua-wan,,,Urbanization benefits the environment,-1.0,1.0
kp_18_4,evi_18_26,evi_18_28,evi_18_31,,,"MÄori leaders and government policymakers alike struggled to deal with social issues stemming from increased urban migration, including a shortage of housing and jobs, and a rise in urban crime, poverty and health problems.",The rapid urbanisation and growing population have increased criminal activities in Bopal & Ghuma.,"What is certain is that the crime rate certainly rose during the period of industrialisation, particularly in towns and cities.",,,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.studysmarter.co.uk/explanations/history/crime-and-punishment-in-britain/crime-and-urbanization/,,,Urbanization causes crime,1.0,1.0
kp_18_5,evi_18_38,evi_18_42,evi_18_43,evi_18_44,evi_18_45,"Urbanization, deforestation, and agricultural activities largely contribute sediment and nutrient inputs to coastal waters via rivers.","The problems facing the creeks are blamed on urbanization, which has deprived the creeks of needed sediment while increasing pollution.","Increasing urbanization pollutes clean water supplies and much of the world still does not have access to clean, safe water.","Surveys showed that urbanization and coastal development, especially from tourism and agricultural sectors, contributed to increased degradation of the marine environment in the area.","A specific concern is urbanization, which affects water quality by increasing its load of metals and organic contaminants.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Urbanization harms the environment,1.0,1.0
kp_18_6,evi_18_49,evi_18_51,evi_18_53,evi_18_54,evi_18_56,"The fast urbanization of Tagum from the late '80s to 1990 which was attributed to the mushrooming of business establishments and other commercial activities, increasing population and services and other factors, has caused various problems and needs, like roads, drainage, the increasing numbers of squatters, upscaling trend of traffic congestion in major streets, garbage and sanitation, land use and others.","A recent study of 4.4 million men and women in Sweden found a 68%-77% increased risk of diagnosed psychosis for people living in the most urbanized environments, a significant proportion of which is likely to be described as schizophrenia.","In the other hand, the city had a great commercial movement, and good-quality touristic services, so the fast process of urbanization, had the consequence of irregular neighbourhoods.","The UNESCO report emphasized the negative effects of overurbanization, detailing low levels of living as inadequate housing, the almost complete absence of mass sanitary facilities, the presence of filth, squalor, repugnant odours, disease and high mortality and large urban groups who have little or no access to educational facilities.","Some scholars suggest that urbanization creates slums because local governments are unable to manage urbanization, and migrant workers without an affordable place to live in, dwell in slums.",We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Urbanization is causing a strain on the cities' resources,1.0,1.0
kp_19_0,evi_19_0,evi_19_1,evi_19_5,,,"Abstention from voting is a form of exercising one's right to vote. When someone confirms that they are abstaining from voting, it means they are voting neither for nor against the motion at hand. Nevertheless, they are still taking part in the elections, but have expressed neither approval nor disapproval for a particular candidate, party or motion.","An abstention may be used to indicate the voting individual's ambivalence about the measure, or mild disapproval that does not rise to the level of active opposition. Abstention can also be used when someone has a certain position about an issue, but since the popular sentiment supports the opposite, it might not be politically expedient to vote according to their conscience. A person may also abstain when they do not feel adequately informed about the issue at hand, or have not participated in relevant discussion.","Herbert Spencer noted that whether a person votes for the winning candidate, votes for a losing candidate, or abstains from voting, he will be deemed to have consented to the rule of the winning candidate, if they were to follow the doctrine of Blackstone of which Spencer stated A rather awkward doctrine this.",,,We should introduce compulsory voting,https://www.polyas.co.uk/election-glossary/abstained-votes,https://en.wikipedia.org/wiki/Abstention,https://en.wikipedia.org/wiki/Abstention,,,Abstaining from a vote is also reflecting your preferences,-1.0,1.0
kp_19_1,evi_19_6,evi_19_8,evi_19_10,,,"Another argument against compulsory voting, prevalent among legal scholars in the United States, is that it is essentially a compelled speech act, which violates freedom of speech because the freedom to speak necessarily includes the freedom not to speak.","Minchin was a right faction leader in the Liberal Party, and supported the abolition of Australia's compulsory voting system, on the stated basis that compulsory voting is a fundamental breach of .. civil liberties.",Citizens have the right to choose whether they want to vote. Compulsion is part of a slippery slope to totalitarianism.,,,We should introduce compulsory voting,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://legalanswers.sl.nsw.gov.au/hot-topics-voting-and-elections/compulsory-voting-and-against,,,Citizens have a right not to vote,-1.0,1.0
kp_19_2,evi_19_11,evi_19_14,evi_19_16,,,A 2016 study of the Netherlands found that the abolition of compulsory voting increased the vote share of Dutch social democratic parties while reducing the vote share of minor and extreme parties.,"It is often asserted that uninformed voters are more susceptible to the influence of money and spending on television ads . A short advertisement is likely to have a greater influence on an uninformed voter than one who already has strong views. This encourages the use of sensational and misleading advertising and may have a negative effect on campaigning techniques. While politicians no longer need to try to convince citizens to go out and vote, they still need to find ways to maximize their vote among less informed voters. Australian political scientist, Haydon Manning notes that compulsory voting often require[s] banal sloganeering and crass misleading negative advertising .",Dampening the voice of the majority. An additional concern under a compulsory system is that people who are uninformed (or simply do not care about the outcome of an election) may end up voting randomly. The impact of ‘random’ votes ends up being particularly detrimental because it fails to increase civic engagement and may skew election results.,,,We should introduce compulsory voting,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://fairvote.org/the_pros_and_cons_of_requiring_citizens_to_vote/,https://fairvote.org/the_pros_and_cons_of_requiring_citizens_to_vote/,,,Compulsory voting can cause people to vote in an uninformed/random manner,-1.0,1.0
kp_19_4,evi_19_23,evi_19_25,evi_19_26,evi_19_28,,A 2016 study finds that compulsory voting reduces the gender gap in electoral engagement in several ways.,A study of a Swiss canton where compulsory voting was enforced found that compulsory voting significantly increased electoral support for leftist policy positions in referenda by up to 20 percentage points.,"Amber Herrle and E.J. Dionne, Jr. consider 50% turnout in midterm elections a historical achievement (as was the case in 2018) should be a warning. The disparities in turnout between different groups, detailed in their report, are equally worrying. Boosting turnout, they insist, is a matter of justice and representation.","Compulsory voting means that candidates have to address the needs of all the voters. If voting were voluntary, the experience of countries like the United States is that poorer and less educated people would tend not to vote. This would skew the political system (further) toward the well off and well educated.",,We should introduce compulsory voting,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.brookings.edu/blog/fixgov/2020/07/24/why-shouldnt-voting-be-mandatory/,https://legalanswers.sl.nsw.gov.au/hot-topics-voting-and-elections/compulsory-voting-and-against,,Compulsory voting increases representation,1.0,1.0
kp_19_5,evi_19_30,evi_19_31,evi_19_34,evi_19_35,,"Since voting at referendums in the Northern Territory and the Australian Capital Territory has been allowed in 1977, compulsory voting has also applied there.","Concerns about declining democratic engagement and participation have been raised by the Electoral Commission, and by commentators such as Geoffrey Palmer and Andrew Butler, leading some to support the introduction of compulsory voting, as exists in Australia.","Compulsory registration and voting increase the legitimacy of elected representatives. Candidates winning seats in parliament really do win a majority of the people’s votes. In countries like the United States, where the turnout can be low, candidates can win with much less than a majority of the eligible vote.",Compulsory voting increases the political education of the people. They will tend to pay more attention to politics if they know they have to vote.,,We should introduce compulsory voting,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://legalanswers.sl.nsw.gov.au/hot-topics-voting-and-elections/compulsory-voting-and-against,https://legalanswers.sl.nsw.gov.au/hot-topics-voting-and-elections/compulsory-voting-and-against,,Compulsory voting will cause more people to become interested in politics,1.0,1.0
kp_19_3,evi_19_20,,,,,"A recent poll showed most Americans don’t know basic facts about the Constitution. (A third of respondents couldn’t name a single branch of government or a single right protected by the Bill of Rights.) Even worse, people may be voting based on intentional disinformation.",,,,,We should introduce compulsory voting,https://www.saturdayeveningpost.com/2020/10/should-uninformed-people-be-allowed-to-vote/,,,,,Not everyone has the ability to go to vote,-1.0,1.0
kp_19_6,evi_19_37,evi_19_38,evi_19_39,evi_19_41,evi_19_42,"Compulsory enrolment led to a large increase in voter turnout, even though voting was still voluntary.","The European Court of Human Rights, in the 1971 case of X v Austria, ruled that mandatory voting does not violate fundamental freedoms, because only attendance at a polling station - and not voting itself - is compulsory, while the voters also have the option of casting a blank or spoiled ballot paper.","A counter argument to opponents of compulsory voting is that in these systems the individual still has the practical ability to abstain at the polls by voting informally if they so choose, due to the secrecy of the ballot.",Voter turnout during elections is not much of a problem in Thailand as voting is compulsory and is one of the responsibilities described in the Constitution a citizen must exercise.,"Johnson said: Voting is one of our most important rights. African Americans and women fought for years to gain that right in the U.S. And in some countries, people still face barriers, or difficulties, when trying to vote. People who can vote but don’t are taking that right for granted.",We should introduce compulsory voting,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://classroommagazines.scholastic.com/election/civics-in-action/voting--should-voting-be-mandatory.html,People have an obligation to vote,1.0,1.0
kp_20_9,evi_20_62,evi_20_63,evi_20_64,evi_20_65,evi_20_66,"A 2002 DAWN report, for the USA records two possible drug-induced deaths where marijuana was the only drug found. Legal drugs however, have been the cause of more than half a million deaths a year: 480,000 from tobacco smoking-related illnesses and 80,000 from alcohol abuse [REF","In 2001, the New Mexico state-commissioned Drug Policy Advisory Group stated that decriminalizing cannabis will result in greater availability of resources to respond to more serious crimes without any increased risks to public safety.","Psychopharmacologist David Nutt argues, though he is against full declassification, that the harm caused by cannabis is far less than that caused by alcohol or tobacco, which, if they were invented today would be illegal.","Making marijuana legally available to adults on more or less the same terms as alcohol would tend to reduce crime, certainly by greatly shrinking the illicit market and possibly by reducing alcohol consumption via substitution if smoking marijuana acts, on balance, as a substitute for drinking alcohol rather than a complement to it since drinking seems to have a greater tendency to unleash aggression than does cannabis use.","There is evidence that many illicit drugs pose comparatively fewer health dangers than certain legal drugs. The health risks of MDMA (Ecstasy) have been exaggerated for instance, the risks from cannabis use also overstated, and health problems from the use of legal substances, particularly alcohol and tobacco, are greater, even than from cocaine use for example (occasional cocaine use does not typically lead to severe or even minor physical or social problems).",We should legalize cannabis,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Alcohol and tobacco are more harmful drugs yet remain legal,1.0,1.0
kp_20_0,evi_20_0,evi_20_2,evi_20_5,,,"Dutch research has however shown that an increase of THC content also increase the occurrence of impaired psychomotor skills, particularly among younger or inexperienced cannabis smokers, who do not adapt their smoking-style to the higher THC content.","A 2008 study by the National Institutes of Health Biomedical Research Centre in Baltimore found that heavy, chronic smoking of marijuana (138 joints per week) changed blood proteins associated with heart disease and stroke.","For example, the Board representative is quoted as having said that we might end up in the next 10 or 20 years with our psychiatric hospitals filled with people who have problems with cannabis, and that a recent study by the British Lung Foundation found smoking three cannabis joints caused the same damage to the linings of the airways as 20 cigarettes.",,,We should legalize cannabis,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,Cannabis harms the body,-1.0,1.0
kp_20_1,evi_20_6,evi_20_7,evi_20_10,evi_20_11,,Anslinger claimed cannabis caused people to commit violent crimes and act irrationally and overly sexual.,A 2012 meta-analysis found that acute cannabis use increased the risk of an automobile crash.,"In a new study published in the American Journal of Public Health, researchers are noticing a pattern that suggests alcohol might not be the only culprit of impaired driving. Researchers from Boston Medical Center, Boston University, and the University of Victoria in British Columbia found that deadly car crashes involving both cannabis and alcohol consumption have more than doubled in the United States in the past two decades, as have car crash deaths involving just cannabis.","Researchers analyzed 19 years of data from the Fatality Analysis Reporting System, a national database of fatal crashes on public roads. They found that from 2000 to 2018 the percentage of crash deaths involving cannabis increased from 9 percent to 21.5 percent, and the percentage of deaths involving cannabis and alcohol also more than doubled, from 4.8 percent to 10.3 percent. Their results also show that cannabis-involved car crashes are more likely to involve the deaths of passengers, as well as individuals younger than 35, compared to crash deaths not involving cannabis. Analyses were conducted to account for drug testing rates and alcohol policies, and the results remained consistent.",,We should legalize cannabis,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.bu.edu/articles/2021/deadly-car-accidents-involving-cannabis-and-alcohol-have-doubled/,https://www.bu.edu/articles/2021/deadly-car-accidents-involving-cannabis-and-alcohol-have-doubled/,,Cannabis increases lack-of-judgement/accidents,-1.0,1.0
kp_20_2,evi_20_12,evi_20_13,evi_20_15,evi_20_16,evi_20_20,"In 2006, the Karolinska Institute in Sweden used twelve rats to examine how adolescent use of cannabis affects subsequent abuse of other illicit drugs. The study gave six of the twelve teenage rats a small dose of THC, reportedly equivalent to one joint smoked by a human, every three days. The rats were allowed to administer heroin by pushing a lever and the study found the rats given THC took larger doses of heroin. The institute examined the brain cells in the rats and found THC alters the opioid system that is associated with positive emotions, which lessens the effects of opiates on rat's brain and thus causes them to use more heroin.",Multiple opponents of cannabis decriminalization have claimed increased cannabis use results in increased abuse of other illicit drugs.,"The Department of Justice also considers the fact that people are willing to risk scholastic, career, and legal problems to use cannabis to be evidence of its high potential for abuse.","For instance, NIDA claims the following in its youth publication The Science Behind Drug Abuse: A chemical in marijuana, THC, triggers brain cells to release the chemical dopamine. Dopamine creates good feelings - for a short time. Here's the thing: Once dopamine starts flowing, a user feels the urge to smoke marijuana again, and then again, and then again. Repeated use could lead to addiction, and addiction is a brain disease.","Proponents cite studies such as that of 311 same sex twins, where only one twin smoked cannabis before age 17, and where such early cannabis smokers were five times more likely than their twin to move on to harder drugs.",We should legalize cannabis,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cannabis is a gateway-drug/addictive,-1.0,1.0
kp_20_5,evi_20_33,evi_20_36,evi_20_37,,,"Advocates of marijuana legalization argue that the budgetary impact of removing cannabis from Schedule I of the Controlled Substances Act and legalizing its use in the United States could save billions by reducing government spending for prohibition enforcement in the criminal justice system. Additionally, they argue that billions in annual tax revenues could be generated through proposed taxation and regulation.","The party commissioned a report by the Independent Drug Monitoring Unit, published on 14 September 2011, stating that a taxed and regulated cannabis market would save the exchequer ¬£6.7 billion.","In 1988, Michael Aldrich and Tod Mikuriya published Savings in California Marijuana Law Enforcement Costs Attributable to the Moscone Act of 1976 in the Journal of Psychoactive Drugs. The study estimated California saved almost one billion dollars in a twelve-year period between 1976 and 1988, as a result of the Moscone Act of 1976 that decriminalized cannabis.",,,We should legalize cannabis,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,Cannabis is financially beneficial,1.0,1.0
kp_20_6,evi_20_39,evi_20_40,evi_20_47,,,"A study published in the March 1, 1990 issue of the Proceedings of the National Academy of Sciences stated that there are virtually no reports of fatal cannabis overdose in humans and attributed this safety to the low density of cannabinoid receptors in areas of the brain controlling breathing and the heart.","Cannabis advocates pointed out that the IOM did not study vaporizers, devices which, by heating cannabis to 185 ¬∞C, release therapeutic cannabinoids while reducing or eliminating ingestion of various carcinogens.","A group of congressmen led by Maurice Hinchey wrote a letter to FDA's commissioner Andrew von Eschenbach, expressing their disapproval of the FDA's statement and pointed out the FDA's rejection of medical cannabis was inconsistent with the findings of the Institute of Medicine, which stated cannabis does have medical benefits.",,,We should legalize cannabis,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,Cannabis is safe/healthy/pain-relief,1.0,1.0
kp_20_7,evi_20_54,evi_20_55,,,,"British Crime Survey statistics indicated that the proportion of 16- to 24-year-olds using cannabis decreased from 28% a decade ago to 21%, with its declining popularity accelerating after the decision to downgrade the drug to class C was announced in January 2004. The BCS figures, published in October 2007, showed that the proportion of frequent users in the 16-24 age group (i.e. who were using cannabis more than once a month), fell from 12% to 8% in the past four years.","In Hallucinations: Behavior, Experience, and Theory (1975), senior US government researchers Louis Jolyon West and Ronald K. Siegel explain how drug prohibition can be used for selective social control: .   The role of drugs in the exercise of political control is also coming under increasing discussion. Control can be through prohibition or supply. The total or even partial prohibition of drugs gives the government considerable leverage for other types of control. An example would be the selective application of drug laws .. against selected components of the population such as members of certain minority groups or political organizations.",,,,We should legalize cannabis,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,,If cannabis was legalized it could be regulated,1.0,1.0
