topic_id,topic,stance,setting,model_id,ranking
29,We should ban human cloning,-1,top2_baseline,28,3
29,We should ban human cloning,-1,top2_baseline,29,4
29,We should ban human cloning,-1,top2_baseline,30,1
29,We should ban human cloning,-1,top2_golden,31,5
29,We should ban human cloning,-1,top2_golden,32,4
29,We should ban human cloning,-1,top2_golden,33,3
29,We should ban human cloning,-1,top2_golden,34,2
29,We should ban human cloning,-1,top2_golden,35,6
29,We should ban human cloning,-1,top2_golden,36,1
30,We should ban human cloning,1,best_golden,1,4
30,We should ban human cloning,1,best_golden,2,5
30,We should ban human cloning,1,best_golden,3,1
30,We should ban human cloning,1,best_golden,4,2
30,We should ban human cloning,1,best_golden,5,6
30,We should ban human cloning,1,best_golden,6,3
30,We should ban human cloning,1,all_baseline,7,3
30,We should ban human cloning,1,all_baseline,8,1
30,We should ban human cloning,1,all_baseline,9,6
30,We should ban human cloning,1,all_baseline,10,5
30,We should ban human cloning,1,all_baseline,11,2
30,We should ban human cloning,1,all_baseline,12,4
30,We should ban human cloning,1,all_golden,13,2
30,We should ban human cloning,1,all_golden,14,4
30,We should ban human cloning,1,all_golden,15,6
30,We should ban human cloning,1,all_golden,16,5
30,We should ban human cloning,1,all_golden,17,3
30,We should ban human cloning,1,all_golden,18,1
30,We should ban human cloning,1,best_baseline,19,2
30,We should ban human cloning,1,best_baseline,20,3
30,We should ban human cloning,1,best_baseline,21,4
30,We should ban human cloning,1,best_baseline,22,5
30,We should ban human cloning,1,best_baseline,23,1
30,We should ban human cloning,1,best_baseline,24,6
30,We should ban human cloning,1,top2_baseline,25,6
30,We should ban human cloning,1,top2_baseline,26,2
30,We should ban human cloning,1,top2_baseline,27,5
30,We should ban human cloning,1,top2_baseline,28,3
30,We should ban human cloning,1,top2_baseline,29,4
30,We should ban human cloning,1,top2_baseline,30,1
30,We should ban human cloning,1,top2_golden,31,6
30,We should ban human cloning,1,top2_golden,32,5
30,We should ban human cloning,1,top2_golden,33,2
30,We should ban human cloning,1,top2_golden,34,4
30,We should ban human cloning,1,top2_golden,35,3
30,We should ban human cloning,1,top2_golden,36,1
31,We should ban private military companies,-1,best_golden,1,5
31,We should ban private military companies,-1,best_golden,2,2
31,We should ban private military companies,-1,best_golden,3,1
31,We should ban private military companies,-1,best_golden,4,3
31,We should ban private military companies,-1,best_golden,5,6
31,We should ban private military companies,-1,best_golden,6,4
31,We should ban private military companies,-1,all_baseline,7,5
31,We should ban private military companies,-1,all_baseline,8,2
31,We should ban private military companies,-1,all_baseline,9,6
31,We should ban private military companies,-1,all_baseline,10,3
31,We should ban private military companies,-1,all_baseline,11,1
31,We should ban private military companies,-1,all_baseline,12,4
31,We should ban private military companies,-1,all_golden,13,5
31,We should ban private military companies,-1,all_golden,14,3
31,We should ban private military companies,-1,all_golden,15,6
31,We should ban private military companies,-1,all_golden,16,4
31,We should ban private military companies,-1,all_golden,17,2
31,We should ban private military companies,-1,all_golden,18,1
31,We should ban private military companies,-1,best_baseline,19,3
31,We should ban private military companies,-1,best_baseline,20,5
31,We should ban private military companies,-1,best_baseline,21,2
31,We should ban private military companies,-1,best_baseline,22,4
31,We should ban private military companies,-1,best_baseline,23,1
31,We should ban private military companies,-1,best_baseline,24,6
31,We should ban private military companies,-1,top2_baseline,25,4
31,We should ban private military companies,-1,top2_baseline,26,2
31,We should ban private military companies,-1,top2_baseline,27,6
31,We should ban private military companies,-1,top2_baseline,28,3
31,We should ban private military companies,-1,top2_baseline,29,5
31,We should ban private military companies,-1,top2_baseline,30,1
31,We should ban private military companies,-1,top2_golden,31,5
31,We should ban private military companies,-1,top2_golden,32,4
31,We should ban private military companies,-1,top2_golden,33,6
31,We should ban private military companies,-1,top2_golden,34,3
31,We should ban private military companies,-1,top2_golden,35,2
31,We should ban private military companies,-1,top2_golden,36,1
32,We should ban private military companies,1,best_golden,1,4
32,We should ban private military companies,1,best_golden,2,2
32,We should ban private military companies,1,best_golden,3,1
32,We should ban private military companies,1,best_golden,4,3
32,We should ban private military companies,1,best_golden,5,6
32,We should ban private military companies,1,best_golden,6,5
32,We should ban private military companies,1,all_baseline,7,3
32,We should ban private military companies,1,all_baseline,8,1
32,We should ban private military companies,1,all_baseline,9,6
32,We should ban private military companies,1,all_baseline,10,4
32,We should ban private military companies,1,all_baseline,11,2
32,We should ban private military companies,1,all_baseline,12,5
32,We should ban private military companies,1,all_golden,13,5
32,We should ban private military companies,1,all_golden,14,3
32,We should ban private military companies,1,all_golden,15,6
32,We should ban private military companies,1,all_golden,16,4
32,We should ban private military companies,1,all_golden,17,2
32,We should ban private military companies,1,all_golden,18,1
32,We should ban private military companies,1,best_baseline,19,4
32,We should ban private military companies,1,best_baseline,20,3
32,We should ban private military companies,1,best_baseline,21,2
32,We should ban private military companies,1,best_baseline,22,6
32,We should ban private military companies,1,best_baseline,23,1
32,We should ban private military companies,1,best_baseline,24,5
32,We should ban private military companies,1,top2_baseline,25,4
32,We should ban private military companies,1,top2_baseline,26,2
32,We should ban private military companies,1,top2_baseline,27,5
32,We should ban private military companies,1,top2_baseline,28,3
32,We should ban private military companies,1,top2_baseline,29,6
32,We should ban private military companies,1,top2_baseline,30,1
32,We should ban private military companies,1,top2_golden,31,5
32,We should ban private military companies,1,top2_golden,32,6
32,We should ban private military companies,1,top2_golden,33,2
32,We should ban private military companies,1,top2_golden,34,4
32,We should ban private military companies,1,top2_golden,35,3
32,We should ban private military companies,1,top2_golden,36,1
33,We should ban the use of child actors,-1,best_golden,1,5
33,We should ban the use of child actors,-1,best_golden,2,1
33,We should ban the use of child actors,-1,best_golden,3,2
33,We should ban the use of child actors,-1,best_golden,4,4
33,We should ban the use of child actors,-1,best_golden,5,6
33,We should ban the use of child actors,-1,best_golden,6,3
33,We should ban the use of child actors,-1,all_baseline,7,6
33,We should ban the use of child actors,-1,all_baseline,8,2
33,We should ban the use of child actors,-1,all_baseline,9,5
33,We should ban the use of child actors,-1,all_baseline,10,3
33,We should ban the use of child actors,-1,all_baseline,11,1
33,We should ban the use of child actors,-1,all_baseline,12,4
33,We should ban the use of child actors,-1,all_golden,13,4
33,We should ban the use of child actors,-1,all_golden,14,3
33,We should ban the use of child actors,-1,all_golden,15,5
33,We should ban the use of child actors,-1,all_golden,16,6
33,We should ban the use of child actors,-1,all_golden,17,2
33,We should ban the use of child actors,-1,all_golden,18,1
33,We should ban the use of child actors,-1,best_baseline,19,3
33,We should ban the use of child actors,-1,best_baseline,20,2
33,We should ban the use of child actors,-1,best_baseline,21,5
33,We should ban the use of child actors,-1,best_baseline,22,4
33,We should ban the use of child actors,-1,best_baseline,23,1
33,We should ban the use of child actors,-1,best_baseline,24,6
33,We should ban the use of child actors,-1,top2_baseline,25,5
33,We should ban the use of child actors,-1,top2_baseline,26,1
33,We should ban the use of child actors,-1,top2_baseline,27,6
33,We should ban the use of child actors,-1,top2_baseline,28,3
33,We should ban the use of child actors,-1,top2_baseline,29,4
33,We should ban the use of child actors,-1,top2_baseline,30,2
33,We should ban the use of child actors,-1,top2_golden,31,6
33,We should ban the use of child actors,-1,top2_golden,32,5
33,We should ban the use of child actors,-1,top2_golden,33,2
33,We should ban the use of child actors,-1,top2_golden,34,3
33,We should ban the use of child actors,-1,top2_golden,35,4
33,We should ban the use of child actors,-1,top2_golden,36,1
34,We should ban the use of child actors,1,best_golden,1,3
34,We should ban the use of child actors,1,best_golden,2,2
34,We should ban the use of child actors,1,best_golden,3,1
34,We should ban the use of child actors,1,best_golden,4,5
34,We should ban the use of child actors,1,best_golden,5,6
34,We should ban the use of child actors,1,best_golden,6,4
34,We should ban the use of child actors,1,all_baseline,7,5
34,We should ban the use of child actors,1,all_baseline,8,1
34,We should ban the use of child actors,1,all_baseline,9,4
34,We should ban the use of child actors,1,all_baseline,10,3
34,We should ban the use of child actors,1,all_baseline,11,2
34,We should ban the use of child actors,1,all_baseline,12,6
34,We should ban the use of child actors,1,all_golden,13,4
34,We should ban the use of child actors,1,all_golden,14,3
34,We should ban the use of child actors,1,all_golden,15,5
34,We should ban the use of child actors,1,all_golden,16,6
34,We should ban the use of child actors,1,all_golden,17,2
34,We should ban the use of child actors,1,all_golden,18,1
34,We should ban the use of child actors,1,best_baseline,19,4
34,We should ban the use of child actors,1,best_baseline,20,3
34,We should ban the use of child actors,1,best_baseline,21,2
34,We should ban the use of child actors,1,best_baseline,22,5
34,We should ban the use of child actors,1,best_baseline,23,1
34,We should ban the use of child actors,1,best_baseline,24,6
34,We should ban the use of child actors,1,top2_baseline,25,4
34,We should ban the use of child actors,1,top2_baseline,26,2
34,We should ban the use of child actors,1,top2_baseline,27,6
34,We should ban the use of child actors,1,top2_baseline,28,5
34,We should ban the use of child actors,1,top2_baseline,29,3
34,We should ban the use of child actors,1,top2_baseline,30,1
34,We should ban the use of child actors,1,top2_golden,31,5
34,We should ban the use of child actors,1,top2_golden,32,6
34,We should ban the use of child actors,1,top2_golden,33,2
34,We should ban the use of child actors,1,top2_golden,34,4
34,We should ban the use of child actors,1,top2_golden,35,3
34,We should ban the use of child actors,1,top2_golden,36,1
35,We should close Guantanamo Bay detention camp,-1,best_golden,1,5
35,We should close Guantanamo Bay detention camp,-1,best_golden,2,2
35,We should close Guantanamo Bay detention camp,-1,best_golden,3,1
35,We should close Guantanamo Bay detention camp,-1,best_golden,4,4
35,We should close Guantanamo Bay detention camp,-1,best_golden,5,6
35,We should close Guantanamo Bay detention camp,-1,best_golden,6,3
35,We should close Guantanamo Bay detention camp,-1,all_baseline,7,3
35,We should close Guantanamo Bay detention camp,-1,all_baseline,8,2
35,We should close Guantanamo Bay detention camp,-1,all_baseline,9,5
35,We should close Guantanamo Bay detention camp,-1,all_baseline,10,4
35,We should close Guantanamo Bay detention camp,-1,all_baseline,11,1
35,We should close Guantanamo Bay detention camp,-1,all_baseline,12,6
35,We should close Guantanamo Bay detention camp,-1,all_golden,13,5
35,We should close Guantanamo Bay detention camp,-1,all_golden,14,2
35,We should close Guantanamo Bay detention camp,-1,all_golden,15,6
35,We should close Guantanamo Bay detention camp,-1,all_golden,16,3
35,We should close Guantanamo Bay detention camp,-1,all_golden,17,4
35,We should close Guantanamo Bay detention camp,-1,all_golden,18,1
35,We should close Guantanamo Bay detention camp,-1,best_baseline,19,6
35,We should close Guantanamo Bay detention camp,-1,best_baseline,20,3
35,We should close Guantanamo Bay detention camp,-1,best_baseline,21,2
35,We should close Guantanamo Bay detention camp,-1,best_baseline,22,5
35,We should close Guantanamo Bay detention camp,-1,best_baseline,23,1
35,We should close Guantanamo Bay detention camp,-1,best_baseline,24,4
35,We should close Guantanamo Bay detention camp,-1,top2_baseline,25,2
35,We should close Guantanamo Bay detention camp,-1,top2_baseline,26,5
35,We should close Guantanamo Bay detention camp,-1,top2_baseline,27,6
35,We should close Guantanamo Bay detention camp,-1,top2_baseline,28,4
35,We should close Guantanamo Bay detention camp,-1,top2_baseline,29,3
35,We should close Guantanamo Bay detention camp,-1,top2_baseline,30,1
35,We should close Guantanamo Bay detention camp,-1,top2_golden,31,6
35,We should close Guantanamo Bay detention camp,-1,top2_golden,32,5
35,We should close Guantanamo Bay detention camp,-1,top2_golden,33,4
35,We should close Guantanamo Bay detention camp,-1,top2_golden,34,2
35,We should close Guantanamo Bay detention camp,-1,top2_golden,35,3
35,We should close Guantanamo Bay detention camp,-1,top2_golden,36,1
36,We should close Guantanamo Bay detention camp,1,best_golden,1,5
36,We should close Guantanamo Bay detention camp,1,best_golden,2,1
36,We should close Guantanamo Bay detention camp,1,best_golden,3,2
36,We should close Guantanamo Bay detention camp,1,best_golden,4,3
36,We should close Guantanamo Bay detention camp,1,best_golden,5,6
36,We should close Guantanamo Bay detention camp,1,best_golden,6,4
36,We should close Guantanamo Bay detention camp,1,all_baseline,7,3
36,We should close Guantanamo Bay detention camp,1,all_baseline,8,1
36,We should close Guantanamo Bay detention camp,1,all_baseline,9,4
36,We should close Guantanamo Bay detention camp,1,all_baseline,10,5
36,We should close Guantanamo Bay detention camp,1,all_baseline,11,2
36,We should close Guantanamo Bay detention camp,1,all_baseline,12,6
36,We should close Guantanamo Bay detention camp,1,all_golden,13,3
36,We should close Guantanamo Bay detention camp,1,all_golden,14,6
36,We should close Guantanamo Bay detention camp,1,all_golden,15,5
36,We should close Guantanamo Bay detention camp,1,all_golden,16,4
36,We should close Guantanamo Bay detention camp,1,all_golden,17,2
36,We should close Guantanamo Bay detention camp,1,all_golden,18,1
36,We should close Guantanamo Bay detention camp,1,best_baseline,19,2
36,We should close Guantanamo Bay detention camp,1,best_baseline,20,5
36,We should close Guantanamo Bay detention camp,1,best_baseline,21,6
36,We should close Guantanamo Bay detention camp,1,best_baseline,22,4
36,We should close Guantanamo Bay detention camp,1,best_baseline,23,1
36,We should close Guantanamo Bay detention camp,1,best_baseline,24,3
36,We should close Guantanamo Bay detention camp,1,top2_baseline,25,4
36,We should close Guantanamo Bay detention camp,1,top2_baseline,26,2
36,We should close Guantanamo Bay detention camp,1,top2_baseline,27,6
36,We should close Guantanamo Bay detention camp,1,top2_baseline,28,3
36,We should close Guantanamo Bay detention camp,1,top2_baseline,29,5
36,We should close Guantanamo Bay detention camp,1,top2_baseline,30,1
36,We should close Guantanamo Bay detention camp,1,top2_golden,31,3
36,We should close Guantanamo Bay detention camp,1,top2_golden,32,4
36,We should close Guantanamo Bay detention camp,1,top2_golden,33,5
36,We should close Guantanamo Bay detention camp,1,top2_golden,34,2
36,We should close Guantanamo Bay detention camp,1,top2_golden,35,6
36,We should close Guantanamo Bay detention camp,1,top2_golden,36,1
37,We should end affirmative action,-1,best_golden,1,5
37,We should end affirmative action,-1,best_golden,2,4
37,We should end affirmative action,-1,best_golden,3,1
37,We should end affirmative action,-1,best_golden,4,2
37,We should end affirmative action,-1,best_golden,5,6
37,We should end affirmative action,-1,best_golden,6,3
37,We should end affirmative action,-1,all_baseline,7,4
37,We should end affirmative action,-1,all_baseline,8,2
37,We should end affirmative action,-1,all_baseline,9,5
37,We should end affirmative action,-1,all_baseline,10,3
37,We should end affirmative action,-1,all_baseline,11,1
37,We should end affirmative action,-1,all_baseline,12,6
37,We should end affirmative action,-1,all_golden,13,5
37,We should end affirmative action,-1,all_golden,14,3
37,We should end affirmative action,-1,all_golden,15,6
37,We should end affirmative action,-1,all_golden,16,4
37,We should end affirmative action,-1,all_golden,17,2
37,We should end affirmative action,-1,all_golden,18,1
37,We should end affirmative action,-1,best_baseline,19,5
37,We should end affirmative action,-1,best_baseline,20,2
37,We should end affirmative action,-1,best_baseline,21,3
37,We should end affirmative action,-1,best_baseline,22,6
37,We should end affirmative action,-1,best_baseline,23,1
37,We should end affirmative action,-1,best_baseline,24,4
37,We should end affirmative action,-1,top2_baseline,25,5
37,We should end affirmative action,-1,top2_baseline,26,2
37,We should end affirmative action,-1,top2_baseline,27,6
37,We should end affirmative action,-1,top2_baseline,28,3
37,We should end affirmative action,-1,top2_baseline,29,4
37,We should end affirmative action,-1,top2_baseline,30,1
37,We should end affirmative action,-1,top2_golden,31,5
37,We should end affirmative action,-1,top2_golden,32,6
37,We should end affirmative action,-1,top2_golden,33,2
37,We should end affirmative action,-1,top2_golden,34,4
37,We should end affirmative action,-1,top2_golden,35,3
37,We should end affirmative action,-1,top2_golden,36,1
38,We should end affirmative action,1,best_golden,1,5
38,We should end affirmative action,1,best_golden,2,2
38,We should end affirmative action,1,best_golden,3,1
38,We should end affirmative action,1,best_golden,4,3
38,We should end affirmative action,1,best_golden,5,6
38,We should end affirmative action,1,best_golden,6,4
38,We should end affirmative action,1,all_baseline,7,4
38,We should end affirmative action,1,all_baseline,8,2
38,We should end affirmative action,1,all_baseline,9,3
38,We should end affirmative action,1,all_baseline,10,5
38,We should end affirmative action,1,all_baseline,11,1
38,We should end affirmative action,1,all_baseline,12,6
38,We should end affirmative action,1,all_golden,13,4
38,We should end affirmative action,1,all_golden,14,5
38,We should end affirmative action,1,all_golden,15,6
38,We should end affirmative action,1,all_golden,16,2
38,We should end affirmative action,1,all_golden,17,3
38,We should end affirmative action,1,all_golden,18,1
38,We should end affirmative action,1,best_baseline,19,4
38,We should end affirmative action,1,best_baseline,20,5
38,We should end affirmative action,1,best_baseline,21,3
38,We should end affirmative action,1,best_baseline,22,6
38,We should end affirmative action,1,best_baseline,23,2
38,We should end affirmative action,1,best_baseline,24,1
38,We should end affirmative action,1,top2_baseline,25,1
38,We should end affirmative action,1,top2_baseline,26,3
38,We should end affirmative action,1,top2_baseline,27,6
38,We should end affirmative action,1,top2_baseline,28,4
38,We should end affirmative action,1,top2_baseline,29,5
38,We should end affirmative action,1,top2_baseline,30,2
38,We should end affirmative action,1,top2_golden,31,6
38,We should end affirmative action,1,top2_golden,32,3
38,We should end affirmative action,1,top2_golden,33,2
38,We should end affirmative action,1,top2_golden,34,4
38,We should end affirmative action,1,top2_golden,35,5
38,We should end affirmative action,1,top2_golden,36,1
39,We should end mandatory retirement,-1,best_golden,1,5
39,We should end mandatory retirement,-1,best_golden,2,2
39,We should end mandatory retirement,-1,best_golden,3,1
39,We should end mandatory retirement,-1,best_golden,4,4
39,We should end mandatory retirement,-1,best_golden,5,6
39,We should end mandatory retirement,-1,best_golden,6,3
39,We should end mandatory retirement,-1,all_baseline,7,4
39,We should end mandatory retirement,-1,all_baseline,8,3
39,We should end mandatory retirement,-1,all_baseline,9,5
39,We should end mandatory retirement,-1,all_baseline,10,2
39,We should end mandatory retirement,-1,all_baseline,11,1
39,We should end mandatory retirement,-1,all_baseline,12,6
39,We should end mandatory retirement,-1,all_golden,13,4
39,We should end mandatory retirement,-1,all_golden,14,3
39,We should end mandatory retirement,-1,all_golden,15,5
39,We should end mandatory retirement,-1,all_golden,16,6
39,We should end mandatory retirement,-1,all_golden,17,1
39,We should end mandatory retirement,-1,all_golden,18,2
39,We should end mandatory retirement,-1,best_baseline,19,2
39,We should end mandatory retirement,-1,best_baseline,20,4
39,We should end mandatory retirement,-1,best_baseline,21,3
39,We should end mandatory retirement,-1,best_baseline,22,6
39,We should end mandatory retirement,-1,best_baseline,23,1
39,We should end mandatory retirement,-1,best_baseline,24,5
39,We should end mandatory retirement,-1,top2_baseline,25,6
39,We should end mandatory retirement,-1,top2_baseline,26,2
39,We should end mandatory retirement,-1,top2_baseline,27,5
39,We should end mandatory retirement,-1,top2_baseline,28,3
39,We should end mandatory retirement,-1,top2_baseline,29,4
39,We should end mandatory retirement,-1,top2_baseline,30,1
39,We should end mandatory retirement,-1,top2_golden,31,5
39,We should end mandatory retirement,-1,top2_golden,32,6
39,We should end mandatory retirement,-1,top2_golden,33,2
39,We should end mandatory retirement,-1,top2_golden,34,3
39,We should end mandatory retirement,-1,top2_golden,35,4
39,We should end mandatory retirement,-1,top2_golden,36,1
40,We should end mandatory retirement,1,best_golden,1,4
40,We should end mandatory retirement,1,best_golden,2,2
40,We should end mandatory retirement,1,best_golden,3,1
40,We should end mandatory retirement,1,best_golden,4,3
40,We should end mandatory retirement,1,best_golden,5,6
40,We should end mandatory retirement,1,best_golden,6,5
40,We should end mandatory retirement,1,all_baseline,7,5
40,We should end mandatory retirement,1,all_baseline,8,1
40,We should end mandatory retirement,1,all_baseline,9,3
40,We should end mandatory retirement,1,all_baseline,10,4
40,We should end mandatory retirement,1,all_baseline,11,2
40,We should end mandatory retirement,1,all_baseline,12,6
40,We should end mandatory retirement,1,all_golden,13,4
40,We should end mandatory retirement,1,all_golden,14,3
40,We should end mandatory retirement,1,all_golden,15,6
40,We should end mandatory retirement,1,all_golden,16,5
40,We should end mandatory retirement,1,all_golden,17,2
40,We should end mandatory retirement,1,all_golden,18,1
40,We should end mandatory retirement,1,best_baseline,19,3
40,We should end mandatory retirement,1,best_baseline,20,4
40,We should end mandatory retirement,1,best_baseline,21,2
40,We should end mandatory retirement,1,best_baseline,22,6
40,We should end mandatory retirement,1,best_baseline,23,1
40,We should end mandatory retirement,1,best_baseline,24,5
40,We should end mandatory retirement,1,top2_baseline,25,4
40,We should end mandatory retirement,1,top2_baseline,26,1
40,We should end mandatory retirement,1,top2_baseline,27,6
40,We should end mandatory retirement,1,top2_baseline,28,3
40,We should end mandatory retirement,1,top2_baseline,29,5
40,We should end mandatory retirement,1,top2_baseline,30,2
40,We should end mandatory retirement,1,top2_golden,31,4
40,We should end mandatory retirement,1,top2_golden,32,5
40,We should end mandatory retirement,1,top2_golden,33,2
40,We should end mandatory retirement,1,top2_golden,34,3
40,We should end mandatory retirement,1,top2_golden,35,6
40,We should end mandatory retirement,1,top2_golden,36,1
41,We should fight for the abolition of nuclear weapons,-1,best_golden,1,6
41,We should fight for the abolition of nuclear weapons,-1,best_golden,2,2
41,We should fight for the abolition of nuclear weapons,-1,best_golden,3,1
41,We should fight for the abolition of nuclear weapons,-1,best_golden,4,5
41,We should fight for the abolition of nuclear weapons,-1,best_golden,5,4
41,We should fight for the abolition of nuclear weapons,-1,best_golden,6,3
41,We should fight for the abolition of nuclear weapons,-1,all_baseline,7,4
41,We should fight for the abolition of nuclear weapons,-1,all_baseline,8,3
41,We should fight for the abolition of nuclear weapons,-1,all_baseline,9,5
41,We should fight for the abolition of nuclear weapons,-1,all_baseline,10,2
41,We should fight for the abolition of nuclear weapons,-1,all_baseline,11,1
41,We should fight for the abolition of nuclear weapons,-1,all_baseline,12,6
41,We should fight for the abolition of nuclear weapons,-1,all_golden,13,4
41,We should fight for the abolition of nuclear weapons,-1,all_golden,14,2
41,We should fight for the abolition of nuclear weapons,-1,all_golden,15,5
41,We should fight for the abolition of nuclear weapons,-1,all_golden,16,6
41,We should fight for the abolition of nuclear weapons,-1,all_golden,17,3
41,We should fight for the abolition of nuclear weapons,-1,all_golden,18,1
41,We should fight for the abolition of nuclear weapons,-1,best_baseline,19,3
41,We should fight for the abolition of nuclear weapons,-1,best_baseline,20,2
41,We should fight for the abolition of nuclear weapons,-1,best_baseline,21,1
41,We should fight for the abolition of nuclear weapons,-1,best_baseline,22,6
41,We should fight for the abolition of nuclear weapons,-1,best_baseline,23,4
41,We should fight for the abolition of nuclear weapons,-1,best_baseline,24,5
41,We should fight for the abolition of nuclear weapons,-1,top2_baseline,25,5
41,We should fight for the abolition of nuclear weapons,-1,top2_baseline,26,3
41,We should fight for the abolition of nuclear weapons,-1,top2_baseline,27,6
41,We should fight for the abolition of nuclear weapons,-1,top2_baseline,28,4
41,We should fight for the abolition of nuclear weapons,-1,top2_baseline,29,2
41,We should fight for the abolition of nuclear weapons,-1,top2_baseline,30,1
41,We should fight for the abolition of nuclear weapons,-1,top2_golden,31,6
41,We should fight for the abolition of nuclear weapons,-1,top2_golden,32,5
41,We should fight for the abolition of nuclear weapons,-1,top2_golden,33,2
41,We should fight for the abolition of nuclear weapons,-1,top2_golden,34,4
41,We should fight for the abolition of nuclear weapons,-1,top2_golden,35,3
41,We should fight for the abolition of nuclear weapons,-1,top2_golden,36,1
42,We should fight for the abolition of nuclear weapons,1,best_golden,1,6
42,We should fight for the abolition of nuclear weapons,1,best_golden,2,2
42,We should fight for the abolition of nuclear weapons,1,best_golden,3,1
42,We should fight for the abolition of nuclear weapons,1,best_golden,4,5
42,We should fight for the abolition of nuclear weapons,1,best_golden,5,3
42,We should fight for the abolition of nuclear weapons,1,best_golden,6,4
42,We should fight for the abolition of nuclear weapons,1,all_baseline,7,4
42,We should fight for the abolition of nuclear weapons,1,all_baseline,8,1
42,We should fight for the abolition of nuclear weapons,1,all_baseline,9,3
42,We should fight for the abolition of nuclear weapons,1,all_baseline,10,5
42,We should fight for the abolition of nuclear weapons,1,all_baseline,11,2
42,We should fight for the abolition of nuclear weapons,1,all_baseline,12,6
42,We should fight for the abolition of nuclear weapons,1,all_golden,13,5
42,We should fight for the abolition of nuclear weapons,1,all_golden,14,2
42,We should fight for the abolition of nuclear weapons,1,all_golden,15,3
42,We should fight for the abolition of nuclear weapons,1,all_golden,16,6
42,We should fight for the abolition of nuclear weapons,1,all_golden,17,4
42,We should fight for the abolition of nuclear weapons,1,all_golden,18,1
42,We should fight for the abolition of nuclear weapons,1,best_baseline,19,4
42,We should fight for the abolition of nuclear weapons,1,best_baseline,20,3
42,We should fight for the abolition of nuclear weapons,1,best_baseline,21,2
42,We should fight for the abolition of nuclear weapons,1,best_baseline,22,6
42,We should fight for the abolition of nuclear weapons,1,best_baseline,23,1
42,We should fight for the abolition of nuclear weapons,1,best_baseline,24,5
42,We should fight for the abolition of nuclear weapons,1,top2_baseline,25,5
42,We should fight for the abolition of nuclear weapons,1,top2_baseline,26,3
42,We should fight for the abolition of nuclear weapons,1,top2_baseline,27,6
42,We should fight for the abolition of nuclear weapons,1,top2_baseline,28,4
42,We should fight for the abolition of nuclear weapons,1,top2_baseline,29,2
42,We should fight for the abolition of nuclear weapons,1,top2_baseline,30,1
42,We should fight for the abolition of nuclear weapons,1,top2_golden,31,6
42,We should fight for the abolition of nuclear weapons,1,top2_golden,32,5
42,We should fight for the abolition of nuclear weapons,1,top2_golden,33,2
42,We should fight for the abolition of nuclear weapons,1,top2_golden,34,4
42,We should fight for the abolition of nuclear weapons,1,top2_golden,35,3
42,We should fight for the abolition of nuclear weapons,1,top2_golden,36,1
43,We should fight urbanization,-1,best_golden,1,6
43,We should fight urbanization,-1,best_golden,2,2
43,We should fight urbanization,-1,best_golden,3,1
43,We should fight urbanization,-1,best_golden,4,3
43,We should fight urbanization,-1,best_golden,5,5
43,We should fight urbanization,-1,best_golden,6,4
43,We should fight urbanization,-1,all_baseline,7,2
43,We should fight urbanization,-1,all_baseline,8,1
43,We should fight urbanization,-1,all_baseline,9,5
43,We should fight urbanization,-1,all_baseline,10,4
43,We should fight urbanization,-1,all_baseline,11,3
43,We should fight urbanization,-1,all_baseline,12,6
43,We should fight urbanization,-1,all_golden,13,4
43,We should fight urbanization,-1,all_golden,14,5
43,We should fight urbanization,-1,all_golden,15,3
43,We should fight urbanization,-1,all_golden,16,6
43,We should fight urbanization,-1,all_golden,17,2
43,We should fight urbanization,-1,all_golden,18,1
43,We should fight urbanization,-1,best_baseline,19,3
43,We should fight urbanization,-1,best_baseline,20,2
43,We should fight urbanization,-1,best_baseline,21,1
43,We should fight urbanization,-1,best_baseline,22,6
43,We should fight urbanization,-1,best_baseline,23,4
43,We should fight urbanization,-1,best_baseline,24,5
43,We should fight urbanization,-1,top2_baseline,25,5
43,We should fight urbanization,-1,top2_baseline,26,2
43,We should fight urbanization,-1,top2_baseline,27,6
43,We should fight urbanization,-1,top2_baseline,28,4
43,We should fight urbanization,-1,top2_baseline,29,3
43,We should fight urbanization,-1,top2_baseline,30,1
43,We should fight urbanization,-1,top2_golden,31,6
43,We should fight urbanization,-1,top2_golden,32,5
43,We should fight urbanization,-1,top2_golden,33,3
43,We should fight urbanization,-1,top2_golden,34,4
43,We should fight urbanization,-1,top2_golden,35,2
43,We should fight urbanization,-1,top2_golden,36,1
44,We should fight urbanization,1,best_golden,1,6
44,We should fight urbanization,1,best_golden,2,1
44,We should fight urbanization,1,best_golden,3,5
44,We should fight urbanization,1,best_golden,4,4
44,We should fight urbanization,1,best_golden,5,3
44,We should fight urbanization,1,best_golden,6,2
44,We should fight urbanization,1,all_baseline,7,4
44,We should fight urbanization,1,all_baseline,8,2
44,We should fight urbanization,1,all_baseline,9,5
44,We should fight urbanization,1,all_baseline,10,1
44,We should fight urbanization,1,all_baseline,11,3
44,We should fight urbanization,1,all_baseline,12,6
44,We should fight urbanization,1,all_golden,13,3
44,We should fight urbanization,1,all_golden,14,2
44,We should fight urbanization,1,all_golden,15,6
44,We should fight urbanization,1,all_golden,16,5
44,We should fight urbanization,1,all_golden,17,4
44,We should fight urbanization,1,all_golden,18,1
44,We should fight urbanization,1,best_baseline,19,3
44,We should fight urbanization,1,best_baseline,20,5
44,We should fight urbanization,1,best_baseline,21,1
